solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverFailures, SolverMemOut, SolverNodes, SolverSatisfiable, SolverTimeOut, SolverTotalTime, TotalTime
chuffed, 007, 0043, NA, NA, 0, 0, 0.95, 0, NA, 0, 0, 0, 0.042, 0.992
kissat, 007, 0043, 2205, 0, 0, 0, 1.113, NA, 0, 0, 0, 0, 0.00, 1.113
or-tools, 007, 0043, NA, NA, 0, 0, 0.375, 0, NA, NA, 0, 0, 0.052, 0.427
chuffed, 007, 0044, NA, NA, 0, 0, 0.829, 0, NA, 0, 0, 0, 0.017, 0.846
kissat, 007, 0044, 2205, 0, 0, 0, 1.055, NA, 0, 0, 0, 0, 0.00, 1.055
or-tools, 007, 0044, NA, NA, 0, 0, 0.452, 0, NA, NA, 0, 0, 0.093, 0.545
chuffed, 007, 0045, NA, NA, 0, 0, 1.255, 0, NA, 0, 0, 0, 0.017, 1.2719999999999998
kissat, 007, 0045, 2205, 0, 0, 0, 1.021, NA, 0, 0, 0, 0, 0.00, 1.021
or-tools, 007, 0045, NA, NA, 0, 0, 0.551, 0, NA, NA, 0, 0, 0.085, 0.636
chuffed, 007, 0046, NA, NA, 0, 0, 0.802, 0, NA, 0, 0, 0, 0.017, 0.8190000000000001
kissat, 007, 0046, 2205, 0, 0, 0, 0.886, NA, 0, 0, 0, 0, 0.00, 0.886
or-tools, 007, 0046, NA, NA, 0, 0, 0.52, 0, NA, NA, 0, 0, 0.086, 0.606
chuffed, 007, 0047, NA, NA, 0, 0, 1.153, 0, NA, 0, 0, 0, 0.022, 1.175
kissat, 007, 0047, 2205, 0, 0, 0, 1.064, NA, 0, 0, 0, 0, 0.00, 1.064
or-tools, 007, 0047, NA, NA, 0, 0, 0.407, 0, NA, NA, 0, 0, 0.036, 0.44299999999999995
chuffed, 007, 0048, NA, NA, 0, 0, 1.177, 0, NA, 0, 0, 0, 0.023, 1.2
kissat, 007, 0048, 2205, 0, 0, 0, 1.164, NA, 0, 0, 0, 0, 0.00, 1.164
or-tools, 007, 0048, NA, NA, 0, 0, 0.495, 0, NA, NA, 0, 0, 0.092, 0.587
chuffed, 007, 0049, NA, NA, 0, 0, 0.724, 0, NA, 0, 0, 0, 0.021, 0.745
kissat, 007, 0049, 2205, 0, 0, 0, 0.88, NA, 0, 0, 0, 0, 0.00, 0.88
or-tools, 007, 0049, NA, NA, 0, 0, 0.331, 0, NA, NA, 0, 0, 0.033, 0.364
chuffed, 007, 0050, NA, NA, 0, 0, 1.13, 0, NA, 0, 0, 0, 0.02, 1.15
kissat, 007, 0050, 2205, 0, 0, 0, 0.938, NA, 0, 0, 0, 0, 0.00, 0.938
or-tools, 007, 0050, NA, NA, 0, 0, 2.246, 17226, NA, NA, 0, 0, 15.028, 17.274
chuffed, 007, 0051, NA, NA, 0, 0, 1.041, 0, NA, 0, 0, 0, 0.025, 1.0659999999999998
kissat, 007, 0051, 2205, 0, 0, 0, 0.962, NA, 0, 0, 0, 0, 0.00, 0.962
or-tools, 007, 0051, NA, NA, 0, 0, 0.336, 0, NA, NA, 0, 0, 0.041, 0.377
chuffed, 007, 0052, NA, NA, 0, 0, 0.91, 0, NA, 0, 0, 0, 0.017, 0.927
kissat, 007, 0052, 2205, 0, 0, 0, 1.122, NA, 0, 0, 0, 0, 0.00, 1.122
or-tools, 007, 0052, NA, NA, 0, 0, 0.283, 0, NA, NA, 0, 0, 0.057, 0.33999999999999997
chuffed, 007, 0053, NA, NA, 0, 0, 1.172, 0, NA, 0, 0, 0, 0.018, 1.19
kissat, 007, 0053, 2205, 0, 0, 0, 0.824, NA, 0, 0, 0, 0, 0.00, 0.824
or-tools, 007, 0053, NA, NA, 0, 0, 2.586, 20038, NA, NA, 0, 0, 14.867, 17.453
chuffed, 007, 0054, NA, NA, 0, 0, 1.017, 0, NA, 0, 0, 0, 0.04, 1.057
kissat, 007, 0054, 2198, 0, 0, 0, 1.041, NA, 0, 0, 0, 0, 0.00, 1.041
or-tools, 007, 0054, NA, NA, 0, 0, 0.499, 0, NA, NA, 0, 0, 0.065, 0.5640000000000001
chuffed, 007, 0055, NA, NA, 0, 0, 1.063, 0, NA, 0, 0, 0, 0.02, 1.083
kissat, 007, 0055, 2205, 0, 0, 0, 0.823, NA, 0, 0, 0, 0, 0.00, 0.823
or-tools, 007, 0055, NA, NA, 0, 0, 2.232, 24220, NA, NA, 0, 0, 13.649, 15.881
chuffed, 007, 0056, NA, NA, 0, 0, 0.943, 0, NA, 0, 0, 0, 0.049, 0.992
kissat, 007, 0056, 2205, 0, 0, 0, 0.972, NA, 0, 0, 0, 0, 0.00, 0.972
or-tools, 007, 0056, NA, NA, 0, 0, 0.98, 31187, NA, NA, 0, 0, 17.622, 18.602
chuffed, 007, 0057, NA, NA, 0, 0, 0.81, 0, NA, 0, 0, 0, 0.024, 0.8340000000000001
kissat, 007, 0057, 2205, 0, 0, 0, 0.998, NA, 0, 0, 0, 0, 0.00, 0.998
or-tools, 007, 0057, NA, NA, 0, 0, 1.676, 61407, NA, NA, 0, 0, 31.012, 32.688
chuffed, 007, 0058, NA, NA, 0, 0, 0.927, 0, NA, 0, 0, 0, 0.029, 0.9560000000000001
kissat, 007, 0058, 2205, 0, 0, 0, 0.932, NA, 0, 0, 0, 0, 0.00, 0.932
or-tools, 007, 0058, NA, NA, 0, 0, 2.04, 11970, NA, NA, 0, 0, 11.027, 13.067
chuffed, 007, 0059, NA, NA, 0, 0, 1.428, 0, NA, 0, 0, 0, 0.029, 1.4569999999999999
kissat, 007, 0059, 2205, 0, 0, 0, 0.935, NA, 0, 0, 0, 0, 0.00, 0.935
or-tools, 007, 0059, NA, NA, 0, 0, 2.369, 8564, NA, NA, 0, 0, 10.545, 12.914
chuffed, 007, 0060, NA, NA, 0, 0, 0.739, 0, NA, 0, 0, 0, 0.018, 0.757
kissat, 007, 0060, 2205, 0, 0, 0, 0.846, NA, 0, 0, 0, 0, 0.00, 0.846
or-tools, 007, 0060, NA, NA, 0, 0, 1.35, 12838, NA, NA, 0, 0, 11.468, 12.818
chuffed, 007, 0061, NA, NA, 0, 0, 0.913, 0, NA, 0, 0, 0, 0.025, 0.9380000000000001
kissat, 007, 0061, 2205, 0, 0, 0, 0.915, NA, 0, 0, 0, 0, 0.00, 0.915
or-tools, 007, 0061, NA, NA, 0, 0, 1.951, 2280, NA, NA, 0, 0, 10.126, 12.077
chuffed, 007, 0062, NA, NA, 0, 0, 0.936, 0, NA, 0, 0, 0, 0.02, 0.9560000000000001
kissat, 007, 0062, 2205, 0, 0, 0, 0.819, NA, 0, 0, 0, 0, 0.00, 0.819
or-tools, 007, 0062, NA, NA, 0, 0, 1.118, 15, NA, NA, 0, 0, 5.614, 6.732
chuffed, 007, 0063, NA, NA, 0, 0, 0.973, 0, NA, 0, 0, 0, 0.02, 0.993
kissat, 007, 0063, 2205, 0, 0, 0, 0.832, NA, 0, 0, 0, 0, 0.00, 0.832
or-tools, 007, 0063, NA, NA, 0, 0, 0.944, 2, NA, NA, 0, 0, 6.315, 7.259
chuffed, 007, 0064, NA, NA, 0, 0, 1.32, 0, NA, 0, 0, 0, 0.031, 1.351
kissat, 007, 0064, 2205, 0, 0, 0, 0.782, NA, 0, 0, 0, 0, 0.00, 0.782
or-tools, 007, 0064, NA, NA, 0, 0, 0.986, 0, NA, NA, 0, 0, 5.316, 6.302
chuffed, 007, 0065, NA, NA, 0, 0, 0.933, 0, NA, 0, 0, 0, 0.021, 0.9540000000000001
kissat, 007, 0065, 2205, 0, 0, 0, 0.782, NA, 0, 0, 0, 0, 0.00, 0.782
or-tools, 007, 0065, NA, NA, 0, 0, 1.068, 1, NA, NA, 0, 0, 6.536, 7.603999999999999
chuffed, 007, 0066, NA, NA, 0, 0, 1.245, 0, NA, 0, 0, 0, 0.09, 1.3350000000000002
kissat, 007, 0066, 2205, 0, 0, 0, 0.833, NA, 0, 0, 0, 0, 0.00, 0.833
or-tools, 007, 0066, NA, NA, 0, 0, 1.103, 0, NA, NA, 0, 0, 6.653, 7.755999999999999
chuffed, 007, 0067, NA, NA, 0, 0, 1.383, 0, NA, 0, 0, 0, 0.03, 1.413
kissat, 007, 0067, 2198, 0, 0, 0, 1.095, NA, 0, 0, 0, 0, 0.00, 1.095
or-tools, 007, 0067, NA, NA, 0, 0, 1.349, 0, NA, NA, 0, 0, 5.956, 7.305000000000001
chuffed, 007, 0068, NA, NA, 0, 0, 0.955, 0, NA, 0, 0, 0, 0.019, 0.974
kissat, 007, 0068, 2205, 0, 0, 0, 0.758, NA, 0, 0, 0, 0, 0.00, 0.758
or-tools, 007, 0068, NA, NA, 0, 0, 1.384, 1, NA, NA, 0, 0, 4.316, 5.699999999999999
chuffed, 007, 0069, NA, NA, 0, 0, 1.165, 0, NA, 0, 0, 0, 0.04, 1.205
kissat, 007, 0069, 2205, 0, 0, 0, 0.782, NA, 0, 0, 0, 0, 0.00, 0.782
or-tools, 007, 0069, NA, NA, 0, 0, 1.095, 1, NA, NA, 0, 0, 6.182, 7.277
chuffed, 007, 0070, NA, NA, 0, 0, 1.061, 0, NA, 0, 0, 0, 0.053, 1.1139999999999999
kissat, 007, 0070, 2205, 0, 0, 0, 0.759, NA, 0, 0, 0, 0, 0.00, 0.759
or-tools, 007, 0070, NA, NA, 0, 0, 1.373, 1, NA, NA, 0, 0, 6.132, 7.505
chuffed, 007, 0071, NA, NA, 0, 0, 1.099, 0, NA, 0, 0, 0, 0.029, 1.128
kissat, 007, 0071, 2205, 0, 0, 0, 0.863, NA, 0, 0, 0, 0, 0.00, 0.863
or-tools, 007, 0071, NA, NA, 0, 0, 1.205, 0, NA, NA, 0, 0, 5.261, 6.466
chuffed, 007, 0072, NA, NA, 0, 0, 1.285, 0, NA, 0, 0, 0, 0.027, 1.3119999999999998
kissat, 007, 0072, 2205, 0, 0, 0, 0.782, NA, 0, 0, 0, 0, 0.00, 0.782
or-tools, 007, 0072, NA, NA, 0, 0, 0.984, 0, NA, NA, 0, 0, 6.612, 7.596
chuffed, 007, 0073, NA, NA, 0, 0, 1.035, 0, NA, 0, 0, 0, 0.044, 1.079
kissat, 007, 0073, 2205, 0, 0, 0, 0.888, NA, 0, 0, 0, 0, 0.00, 0.888
or-tools, 007, 0073, NA, NA, 0, 0, 0.984, 0, NA, NA, 0, 0, 6.415, 7.399
chuffed, 007, 0074, NA, NA, 0, 0, 1.219, 0, NA, 0, 0, 0, 0.021, 1.24
kissat, 007, 0074, 2205, 0, 0, 0, 0.744, NA, 0, 0, 0, 0, 0.00, 0.744
or-tools, 007, 0074, NA, NA, 0, 0, 1.063, 1, NA, NA, 0, 0, 4.309, 5.372
chuffed, 007, 0075, NA, NA, 0, 0, 1.244, 0, NA, 0, 0, 0, 0.021, 1.265
kissat, 007, 0075, 2205, 0, 0, 0, 0.956, NA, 0, 0, 0, 0, 0.00, 0.956
or-tools, 007, 0075, NA, NA, 0, 0, 1.078, 0, NA, NA, 0, 0, 6.943, 8.020999999999999
chuffed, 007, 0076, NA, NA, 0, 0, 0.95, 0, NA, 0, 0, 0, 0.019, 0.969
kissat, 007, 0076, 2205, 0, 0, 0, 0.862, NA, 0, 0, 0, 0, 0.00, 0.862
or-tools, 007, 0076, NA, NA, 0, 0, 1.002, 0, NA, NA, 0, 0, 6.353, 7.3549999999999995
chuffed, 007, 0077, NA, NA, 0, 0, 0.893, 0, NA, 0, 0, 0, 0.037, 0.93
kissat, 007, 0077, 2205, 0, 0, 0, 0.731, NA, 0, 0, 0, 0, 0.00, 0.731
or-tools, 007, 0077, NA, NA, 0, 0, 1.019, 0, NA, NA, 0, 0, 6.818, 7.837
chuffed, 007, 0078, NA, NA, 0, 0, 1.045, 0, NA, 0, 0, 0, 0.068, 1.113
kissat, 007, 0078, 2205, 0, 0, 0, 0.873, NA, 0, 0, 0, 0, 0.00, 0.873
or-tools, 007, 0078, NA, NA, 0, 0, 1.822, 1, NA, NA, 0, 0, 5.443, 7.265
chuffed, 007, 0079, NA, NA, 0, 0, 1.117, 0, NA, 0, 0, 0, 0.043, 1.16
kissat, 007, 0079, 2205, 0, 0, 0, 0.896, NA, 0, 0, 0, 0, 0.00, 0.896
or-tools, 007, 0079, NA, NA, 0, 0, 1.774, 0, NA, NA, 0, 0, 4.897, 6.671
chuffed, 007, 0080, NA, NA, 0, 0, 1.318, 0, NA, 0, 0, 0, 0.019, 1.337
kissat, 007, 0080, 2198, 0, 0, 0, 1.011, NA, 0, 0, 0, 0, 0.00, 1.011
or-tools, 007, 0080, NA, NA, 0, 0, 1.284, 0, NA, NA, 0, 0, 6.053, 7.337
chuffed, 007, 0081, NA, NA, 0, 0, 1.037, 0, NA, 0, 0, 0, 0.119, 1.156
kissat, 007, 0081, 2205, 0, 0, 0, 0.783, NA, 0, 0, 0, 0, 0.00, 0.783
or-tools, 007, 0081, NA, NA, 0, 0, 0.964, 0, NA, NA, 0, 0, 5.308, 6.272
chuffed, 007, 0082, NA, NA, 0, 0, 1.144, 0, NA, 0, 0, 0, 0.026, 1.17
kissat, 007, 0082, 2205, 0, 0, 0, 0.879, NA, 0, 0, 0, 0, 0.00, 0.879
or-tools, 007, 0082, NA, NA, 0, 0, 0.913, 0, NA, NA, 0, 0, 5.542, 6.455
chuffed, 007, 0083, NA, NA, 0, 0, 1.118, 0, NA, 0, 0, 0, 0.034, 1.1520000000000001
kissat, 007, 0083, 2205, 0, 0, 0, 0.891, NA, 0, 0, 0, 0, 0.00, 0.891
or-tools, 007, 0083, NA, NA, 0, 0, 0.891, 1, NA, NA, 0, 0, 6.504, 7.395
chuffed, 007, 0084, NA, NA, 0, 0, 1.114, 0, NA, 0, 0, 0, 0.036, 1.1500000000000001
kissat, 007, 0084, 2205, 0, 0, 0, 0.768, NA, 0, 0, 0, 0, 0.00, 0.768
or-tools, 007, 0084, NA, NA, 0, 0, 1.322, 0, NA, NA, 0, 0, 6.527, 7.849
chuffed, 007, 0085, NA, NA, 0, 0, 1.63, 0, NA, 0, 0, 0, 0.033, 1.6629999999999998
kissat, 007, 0085, 2205, 0, 0, 0, 1.03, NA, 0, 0, 0, 0, 0.00, 1.03
or-tools, 007, 0085, NA, NA, 0, 0, 1.27, 0, NA, NA, 0, 0, 5.631, 6.901
chuffed, 007, 0086, NA, NA, 0, 0, 1.102, 0, NA, 0, 0, 0, 0.072, 1.1740000000000002
kissat, 007, 0086, 2205, 0, 0, 0, 0.884, NA, 0, 0, 0, 0, 0.00, 0.884
or-tools, 007, 0086, NA, NA, 0, 0, 1.225, 0, NA, NA, 0, 0, 5.628, 6.853
chuffed, 007, 0087, NA, NA, 0, 0, 1.077, 0, NA, 0, 0, 0, 0.124, 1.201
kissat, 007, 0087, 2205, 0, 0, 0, 0.9, NA, 0, 0, 0, 0, 0.00, 0.9
or-tools, 007, 0087, NA, NA, 0, 0, 1.142, 0, NA, NA, 0, 0, 4.916, 6.058
chuffed, 007, 0088, NA, NA, 0, 0, 1.231, 0, NA, 0, 0, 0, 0.123, 1.354
kissat, 007, 0088, 2205, 0, 0, 0, 0.864, NA, 0, 0, 0, 0, 0.00, 0.864
or-tools, 007, 0088, NA, NA, 0, 0, 1.337, 1, NA, NA, 0, 0, 5.819, 7.156
chuffed, 007, 0089, NA, NA, 0, 0, 1.066, 0, NA, 0, 0, 0, 0.119, 1.185
kissat, 007, 0089, 2205, 0, 0, 0, 0.898, NA, 0, 0, 0, 0, 0.00, 0.898
or-tools, 007, 0089, NA, NA, 0, 0, 0.946, 0, NA, NA, 0, 0, 6.645, 7.590999999999999
chuffed, 007, 0090, NA, NA, 0, 0, 1.268, 0, NA, 0, 0, 0, 0.032, 1.3
kissat, 007, 0090, 2205, 0, 0, 0, 0.88, NA, 0, 0, 0, 0, 0.00, 0.88
or-tools, 007, 0090, NA, NA, 0, 0, 1.062, 0, NA, NA, 0, 0, 7.044, 8.106
chuffed, 007, 0091, NA, NA, 0, 0, 1.39, 0, NA, 0, 0, 0, 0.065, 1.4549999999999998
kissat, 007, 0091, 2205, 0, 0, 0, 0.857, NA, 0, 0, 0, 0, 0.00, 0.857
or-tools, 007, 0091, NA, NA, 0, 0, 1.095, 1, NA, NA, 0, 0, 6.461, 7.556
chuffed, 007, 0092, NA, NA, 0, 0, 1.166, 0, NA, 0, 0, 0, 0.095, 1.261
kissat, 007, 0092, 2205, 0, 0, 0, 0.866, NA, 0, 0, 0, 0, 0.00, 0.866
or-tools, 007, 0092, NA, NA, 0, 0, 1.139, 1, NA, NA, 0, 0, 6.247, 7.386
chuffed, 007, 0093, NA, NA, 0, 0, 1.724, 0, NA, 0, 0, 0, 0.053, 1.777
kissat, 007, 0093, 2198, 0, 0, 0, 0.809, NA, 0, 0, 0, 0, 0.00, 0.809
or-tools, 007, 0093, NA, NA, 0, 0, 1.095, 0, NA, NA, 0, 0, 5.569, 6.664
chuffed, 007, 0094, NA, NA, 0, 0, 1.1, 0, NA, 0, 0, 0, 0.019, 1.119
kissat, 007, 0094, 2205, 0, 0, 0, 0.85, NA, 0, 0, 0, 0, 0.00, 0.85
or-tools, 007, 0094, NA, NA, 0, 0, 1.067, 1, NA, NA, 0, 0, 8.268, 9.335
chuffed, 007, 0095, NA, NA, 0, 0, 1.17, 0, NA, 0, 0, 0, 0.02, 1.19
kissat, 007, 0095, 2205, 0, 0, 0, 0.878, NA, 0, 0, 0, 0, 0.00, 0.878
or-tools, 007, 0095, NA, NA, 0, 0, 1.211, 0, NA, NA, 0, 0, 7.49, 8.701
chuffed, 007, 0096, NA, NA, 0, 0, 1.257, 0, NA, 0, 0, 0, 0.061, 1.3179999999999998
kissat, 007, 0096, 2205, 0, 0, 0, 0.889, NA, 0, 0, 0, 0, 0.00, 0.889
or-tools, 007, 0096, NA, NA, 0, 0, 1.568, 0, NA, NA, 0, 0, 7.947, 9.515
chuffed, 007, 0097, NA, NA, 0, 0, 1.683, 0, NA, 0, 0, 0, 0.044, 1.727
kissat, 007, 0097, 2205, 0, 0, 0, 0.791, NA, 0, 0, 0, 0, 0.00, 0.791
or-tools, 007, 0097, NA, NA, 0, 0, 1.248, 0, NA, NA, 0, 0, 9.188, 10.436
chuffed, 007, 0098, NA, NA, 0, 0, 1.598, 7181584, NA, 8487272, 0, 0, 3418.055, 3419.653
kissat, 007, 0098, 2205, 0, 0, 0, 0.83, NA, 0, 0, 0, 0, 0.00, 0.83
or-tools, 007, 0098, NA, NA, 0, 0, 1.548, 1, NA, NA, 0, 0, 9.811, 11.359
chuffed, 007, 0099, NA, NA, 0, 0, 1.531, 3164659, NA, 3803504, 0, 0, 1412.592, 1414.123
kissat, 007, 0099, 2205, 0, 0, 0, 0.8, NA, 0, 0, 0, 0, 0.00, 0.8
or-tools, 007, 0099, NA, NA, 0, 0, 1.445, 0, NA, NA, 0, 0, 7.274, 8.719
chuffed, 007, 0100, NA, NA, 0, 0, 0.812, 892083, NA, 1126856, 0, 0, 381.663, 382.475
kissat, 007, 0100, 2205, 0, 0, 0, 0.806, NA, 0, 0, 0, 0, 0.00, 0.806
or-tools, 007, 0100, NA, NA, 0, 0, 1.258, 0, NA, NA, 0, 0, 11.612, 12.870000000000001
chuffed, 008, -001, NA, NA, 0, 0, 1.611, 0, NA, 0, 0, 0, 0.022, 1.633
kissat, 008, -001, 3383, 0, 0, 0, 1.454, NA, 0, 0, 0, 0, 0.00, 1.454
or-tools, 008, -001, NA, NA, 0, 0, 0.406, 0, NA, NA, 0, 0, 0.04, 0.446
chuffed, 008, -002, NA, NA, 0, 0, 1.418, 0, NA, 0, 0, 0, 0.042, 1.46
kissat, 008, -002, 3383, 0, 0, 0, 1.845, NA, 0, 0, 0, 0, 0.00, 1.845
or-tools, 008, -002, NA, NA, 0, 0, 0.512, 0, NA, NA, 0, 0, 0.077, 0.589
chuffed, 008, -003, NA, NA, 0, 0, 1.579, 0, NA, 0, 0, 0, 0.056, 1.635
kissat, 008, -003, 3383, 0, 0, 0, 1.685, NA, 0, 0, 0, 0, 0.00, 1.685
or-tools, 008, -003, NA, NA, 0, 0, 0.622, 0, NA, NA, 0, 0, 0.073, 0.695
chuffed, 008, -004, NA, NA, 0, 0, 1.407, 0, NA, 0, 0, 0, 0.062, 1.469
kissat, 008, -004, 3383, 0, 0, 0, 1.722, NA, 0, 0, 0, 0, 0.00, 1.722
or-tools, 008, -004, NA, NA, 0, 0, 0.598, 0, NA, NA, 0, 0, 0.046, 0.644
chuffed, 008, -005, NA, NA, 0, 0, 2.32, 0, NA, 0, 0, 0, 0.088, 2.408
kissat, 008, -005, 3383, 0, 0, 0, 1.641, NA, 0, 0, 0, 0, 0.00, 1.641
or-tools, 008, -005, NA, NA, 0, 0, 0.591, 0, NA, NA, 0, 0, 0.128, 0.719
chuffed, 008, -006, NA, NA, 0, 0, 1.69, 0, NA, 0, 0, 0, 0.045, 1.7349999999999999
kissat, 008, -006, 3383, 0, 0, 0, 1.573, NA, 0, 0, 0, 0, 0.00, 1.573
or-tools, 008, -006, NA, NA, 0, 0, 0.689, 0, NA, NA, 0, 0, 0.073, 0.7619999999999999
chuffed, 008, -007, NA, NA, 0, 0, 1.734, 0, NA, 0, 0, 0, 0.035, 1.769
kissat, 008, -007, 3383, 0, 0, 0, 1.606, NA, 0, 0, 0, 0, 0.00, 1.606
or-tools, 008, -007, NA, NA, 0, 0, 0.524, 0, NA, NA, 0, 0, 0.109, 0.633
chuffed, 008, -008, NA, NA, 0, 0, 1.372, 0, NA, 0, 0, 0, 0.048, 1.4200000000000002
kissat, 008, -008, 3383, 0, 0, 0, 1.288, NA, 0, 0, 0, 0, 0.00, 1.288
or-tools, 008, -008, NA, NA, 0, 0, 0.633, 0, NA, NA, 0, 0, 0.1, 0.733
chuffed, 008, -009, NA, NA, 0, 0, 0.777, 0, NA, 0, 0, 0, 0.003, 0.78
kissat, 008, -009, 170, 0, 0, 0, 0.448, NA, 0, 0, 0, 0, 0.00, 0.448
or-tools, 008, -009, NA, NA, 0, 0, 0.761, 0, NA, NA, 0, 0, 0.016, 0.777
chuffed, 008, -010, NA, NA, 0, 0, 1.181, 0, NA, 0, 0, 0, 0.059, 1.24
kissat, 008, -010, 3383, 0, 0, 0, 1.484, NA, 0, 0, 0, 0, 0.00, 1.484
or-tools, 008, -010, NA, NA, 0, 0, 0.511, 0, NA, NA, 0, 0, 0.106, 0.617
chuffed, 008, -011, NA, NA, 0, 0, 1.251, 0, NA, 0, 0, 0, 0.047, 1.2979999999999998
kissat, 008, -011, 3383, 0, 0, 0, 1.106, NA, 0, 0, 0, 0, 0.00, 1.106
or-tools, 008, -011, NA, NA, 0, 0, 0.483, 0, NA, NA, 0, 0, 0.072, 0.5549999999999999
chuffed, 008, -012, NA, NA, 0, 0, 1.42, 0, NA, 0, 0, 0, 0.036, 1.456
kissat, 008, -012, 3383, 0, 0, 0, 1.218, NA, 0, 0, 0, 0, 0.00, 1.218
or-tools, 008, -012, NA, NA, 0, 0, 0.454, 0, NA, NA, 0, 0, 0.071, 0.525
chuffed, 008, -013, NA, NA, 0, 0, 1.414, 0, NA, 0, 0, 0, 0.041, 1.4549999999999998
kissat, 008, -013, 3383, 0, 0, 0, 1.4, NA, 0, 0, 0, 0, 0.00, 1.4
or-tools, 008, -013, NA, NA, 0, 0, 0.489, 0, NA, NA, 0, 0, 0.062, 0.5509999999999999
chuffed, 008, -014, NA, NA, 0, 0, 1.158, 0, NA, 0, 0, 0, 0.04, 1.198
kissat, 008, -014, 3383, 0, 0, 0, 1.237, NA, 0, 0, 0, 0, 0.00, 1.237
or-tools, 008, -014, NA, NA, 0, 0, 0.58, 0, NA, NA, 0, 0, 0.047, 0.627
chuffed, 008, -015, NA, NA, 0, 0, 1.138, 0, NA, 0, 0, 0, 0.037, 1.1749999999999998
kissat, 008, -015, 3383, 0, 0, 0, 1.256, NA, 0, 0, 0, 0, 0.00, 1.256
or-tools, 008, -015, NA, NA, 0, 0, 0.465, 0, NA, NA, 0, 0, 0.058, 0.523
chuffed, 008, -016, NA, NA, 0, 0, 1.663, 0, NA, 0, 0, 0, 0.043, 1.706
kissat, 008, -016, 3383, 0, 0, 0, 1.605, NA, 0, 0, 0, 0, 0.00, 1.605
or-tools, 008, -016, NA, NA, 0, 0, 0.509, 0, NA, NA, 0, 0, 0.046, 0.555
chuffed, 008, -017, NA, NA, 0, 0, 1.281, 0, NA, 0, 0, 0, 0.027, 1.3079999999999998
kissat, 008, -017, 3383, 0, 0, 0, 1.758, NA, 0, 0, 0, 0, 0.00, 1.758
or-tools, 008, -017, NA, NA, 0, 0, 0.562, 0, NA, NA, 0, 0, 0.046, 0.6080000000000001
chuffed, 008, -018, NA, NA, 0, 0, 1.533, 0, NA, 0, 0, 0, 0.076, 1.609
kissat, 008, -018, 3383, 0, 0, 0, 1.677, NA, 0, 0, 0, 0, 0.00, 1.677
or-tools, 008, -018, NA, NA, 0, 0, 0.535, 0, NA, NA, 0, 0, 0.071, 0.606
chuffed, 008, -019, NA, NA, 0, 0, 1.638, 0, NA, 0, 0, 0, 0.026, 1.664
kissat, 008, -019, 3383, 0, 0, 0, 1.475, NA, 0, 0, 0, 0, 0.00, 1.475
or-tools, 008, -019, NA, NA, 0, 0, 0.616, 0, NA, NA, 0, 0, 0.046, 0.662
chuffed, 008, -020, NA, NA, 0, 0, 1.733, 0, NA, 0, 0, 0, 0.046, 1.7790000000000001
kissat, 008, -020, 3383, 0, 0, 0, 1.636, NA, 0, 0, 0, 0, 0.00, 1.636
or-tools, 008, -020, NA, NA, 0, 0, 0.503, 0, NA, NA, 0, 0, 0.114, 0.617
chuffed, 008, -021, NA, NA, 0, 0, 1.086, 0, NA, 0, 0, 0, 0.029, 1.115
kissat, 008, -021, 3383, 0, 0, 0, 2.007, NA, 0, 0, 0, 0, 0.00, 2.007
or-tools, 008, -021, NA, NA, 0, 0, 0.432, 0, NA, NA, 0, 0, 0.075, 0.507
chuffed, 008, -022, NA, NA, 0, 0, 1.557, 0, NA, 0, 0, 0, 0.039, 1.5959999999999999
kissat, 008, -022, 3383, 0, 0, 0, 1.369, NA, 0, 0, 0, 0, 0.00, 1.369
or-tools, 008, -022, NA, NA, 0, 0, 0.49, 0, NA, NA, 0, 0, 0.108, 0.598
chuffed, 008, -023, NA, NA, 0, 0, 1.808, 0, NA, 0, 0, 0, 0.025, 1.833
kissat, 008, -023, 3383, 0, 0, 0, 1.075, NA, 0, 0, 0, 0, 0.00, 1.075
or-tools, 008, -023, NA, NA, 0, 0, 0.476, 0, NA, NA, 0, 0, 0.097, 0.573
chuffed, 008, -024, NA, NA, 0, 0, 0.721, 0, NA, 0, 0, 0, 0.004, 0.725
kissat, 008, -024, 170, 0, 0, 0, 0.489, NA, 0, 0, 0, 0, 0.00, 0.489
or-tools, 008, -024, NA, NA, 0, 0, 0.814, 0, NA, NA, 0, 0, 0.023, 0.837
chuffed, 008, -025, NA, NA, 0, 0, 1.8, 0, NA, 0, 0, 0, 0.044, 1.844
kissat, 008, -025, 3383, 0, 0, 0, 1.095, NA, 0, 0, 0, 0, 0.00, 1.095
or-tools, 008, -025, NA, NA, 0, 0, 0.395, 0, NA, NA, 0, 0, 0.072, 0.467
chuffed, 008, -026, NA, NA, 0, 0, 1.761, 0, NA, 0, 0, 0, 0.067, 1.8279999999999998
kissat, 008, -026, 3383, 0, 0, 0, 1.148, NA, 0, 0, 0, 0, 0.00, 1.148
or-tools, 008, -026, NA, NA, 0, 0, 0.352, 0, NA, NA, 0, 0, 0.073, 0.425
chuffed, 008, -027, NA, NA, 0, 0, 1.691, 0, NA, 0, 0, 0, 0.034, 1.725
kissat, 008, -027, 3383, 0, 0, 0, 1.249, NA, 0, 0, 0, 0, 0.00, 1.249
