solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverFailures, SolverMemOut, SolverNodes, SolverSatisfiable, SolverTimeOut, SolverTotalTime, TotalTime
kissat, 007, 0084, 2205, 0, 0, 0, 0.21, NA, 0, 0, 0, 0, 0.00, 0.21
or-tools, 007, 0084, NA, NA, 0, 0, 0.397, 0, NA, NA, 0, 0, 0.051, 0.448
chuffed, 007, 0085, NA, NA, 0, 0, 0.197, 0, NA, 0, 0, 0, 0.008, 0.20500000000000002
kissat, 007, 0085, 2205, 0, 0, 0, 0.194, NA, 0, 0, 0, 0, 0.00, 0.194
or-tools, 007, 0085, NA, NA, 0, 0, 0.417, 0, NA, NA, 0, 0, 0.032, 0.44899999999999995
chuffed, 007, 0086, NA, NA, 0, 0, 0.191, 0, NA, 0, 0, 0, 0.008, 0.199
kissat, 007, 0086, 2205, 0, 0, 0, 0.209, NA, 0, 0, 0, 0, 0.00, 0.209
or-tools, 007, 0086, NA, NA, 0, 0, 0.336, 0, NA, NA, 0, 0, 0.049, 0.385
chuffed, 007, 0087, NA, NA, 0, 0, 0.196, 0, NA, 0, 0, 0, 0.008, 0.20400000000000001
kissat, 007, 0087, 2205, 0, 0, 0, 0.204, NA, 0, 0, 0, 0, 0.00, 0.204
or-tools, 007, 0087, NA, NA, 0, 0, 0.358, 0, NA, NA, 0, 0, 0.034, 0.392
chuffed, 007, 0088, NA, NA, 0, 0, 0.199, 0, NA, 0, 0, 0, 0.009, 0.20800000000000002
kissat, 007, 0088, 2205, 0, 0, 0, 0.198, NA, 0, 0, 0, 0, 0.00, 0.198
or-tools, 007, 0088, NA, NA, 0, 0, 0.347, 0, NA, NA, 0, 0, 0.048, 0.39499999999999996
chuffed, 007, 0089, NA, NA, 0, 0, 0.193, 0, NA, 0, 0, 0, 0.009, 0.202
kissat, 007, 0089, 2205, 0, 0, 0, 0.208, NA, 0, 0, 0, 0, 0.00, 0.208
or-tools, 007, 0089, NA, NA, 0, 0, 0.357, 0, NA, NA, 0, 0, 0.05, 0.407
chuffed, 007, 0090, NA, NA, 0, 0, 0.195, 0, NA, 0, 0, 0, 0.008, 0.203
kissat, 007, 0090, 2205, 0, 0, 0, 0.212, NA, 0, 0, 0, 0, 0.00, 0.212
or-tools, 007, 0090, NA, NA, 0, 0, 0.378, 0, NA, NA, 0, 0, 0.048, 0.426
chuffed, 007, 0091, NA, NA, 0, 0, 0.203, 0, NA, 0, 0, 0, 0.01, 0.21300000000000002
kissat, 007, 0091, 2205, 0, 0, 0, 0.197, NA, 0, 0, 0, 0, 0.00, 0.197
or-tools, 007, 0091, NA, NA, 0, 0, 0.366, 0, NA, NA, 0, 0, 0.05, 0.416
chuffed, 007, 0092, NA, NA, 0, 0, 0.2, 0, NA, 0, 0, 0, 0.008, 0.20800000000000002
kissat, 007, 0092, 2205, 0, 0, 0, 0.206, NA, 0, 0, 0, 0, 0.00, 0.206
or-tools, 007, 0092, NA, NA, 0, 0, 0.345, 0, NA, NA, 0, 0, 0.048, 0.39299999999999996
chuffed, 007, 0093, NA, NA, 0, 0, 0.354, 0, NA, 0, 0, 0, 0.003, 0.357
kissat, 007, 0093, 128, 0, 0, 0, 0.36, NA, 0, 0, 0, 0, 0.00, 0.36
or-tools, 007, 0093, NA, NA, 0, 0, 0.665, 0, NA, NA, 0, 0, 0.02, 0.685
chuffed, 007, 0094, NA, NA, 0, 0, 0.2, 0, NA, 0, 0, 0, 0.008, 0.20800000000000002
kissat, 007, 0094, 2205, 0, 0, 0, 0.217, NA, 0, 0, 0, 0, 0.00, 0.217
or-tools, 007, 0094, NA, NA, 0, 0, 0.377, 0, NA, NA, 0, 0, 0.047, 0.424
chuffed, 007, 0095, NA, NA, 0, 0, 0.196, 0, NA, 0, 0, 0, 0.009, 0.20500000000000002
kissat, 007, 0095, 2205, 0, 0, 0, 0.213, NA, 0, 0, 0, 0, 0.00, 0.213
or-tools, 007, 0095, NA, NA, 0, 0, 0.384, 0, NA, NA, 0, 0, 0.048, 0.432
chuffed, 007, 0096, NA, NA, 0, 0, 0.197, 0, NA, 0, 0, 0, 0.008, 0.20500000000000002
kissat, 007, 0096, 2205, 0, 0, 0, 0.194, NA, 0, 0, 0, 0, 0.00, 0.194
or-tools, 007, 0096, NA, NA, 0, 0, 0.416, 0, NA, NA, 0, 0, 0.049, 0.46499999999999997
chuffed, 007, 0097, NA, NA, 0, 0, 0.197, 0, NA, 0, 0, 0, 0.008, 0.20500000000000002
kissat, 007, 0097, 2205, 0, 0, 0, 0.23, NA, 0, 0, 0, 0, 0.00, 0.23
or-tools, 007, 0097, NA, NA, 0, 0, 0.412, 0, NA, NA, 0, 0, 0.048, 0.45999999999999996
chuffed, 007, 0098, NA, NA, 0, 0, 0.2, 0, NA, 0, 0, 0, 0.009, 0.20900000000000002
kissat, 007, 0098, 2205, 0, 0, 0, 0.201, NA, 0, 0, 0, 0, 0.00, 0.201
or-tools, 007, 0098, NA, NA, 0, 0, 0.384, 0, NA, NA, 0, 0, 0.05, 0.434
chuffed, 007, 0099, NA, NA, 0, 0, 0.216, 0, NA, 0, 0, 0, 0.008, 0.224
kissat, 007, 0099, 2205, 0, 0, 0, 0.208, NA, 0, 0, 0, 0, 0.00, 0.208
or-tools, 007, 0099, NA, NA, 0, 0, 0.39, 0, NA, NA, 0, 0, 0.048, 0.438
chuffed, 007, 0100, NA, NA, 0, 0, 0.199, 0, NA, 0, 0, 0, 0.009, 0.20800000000000002
kissat, 007, 0100, 2205, 0, 0, 0, 0.204, NA, 0, 0, 0, 0, 0.00, 0.204
or-tools, 007, 0100, NA, NA, 0, 0, 0.351, 0, NA, NA, 0, 0, 0.047, 0.39799999999999996
chuffed, 008, -001, NA, NA, 0, 0, 0.226, 0, NA, 0, 0, 0, 0.012, 0.23800000000000002
kissat, 008, -001, 3383, 0, 0, 0, 0.227, NA, 0, 0, 0, 0, 0.00, 0.227
or-tools, 008, -001, NA, NA, 0, 0, 0.552, 0, NA, NA, 0, 0, 0.071, 0.623
chuffed, 008, -002, NA, NA, 0, 0, 0.218, 0, NA, 0, 0, 0, 0.011, 0.229
kissat, 008, -002, 3383, 0, 0, 0, 0.224, NA, 0, 0, 0, 0, 0.00, 0.224
or-tools, 008, -002, NA, NA, 0, 0, 0.472, 0, NA, NA, 0, 0, 0.066, 0.538
chuffed, 008, -003, NA, NA, 0, 0, 0.224, 0, NA, 0, 0, 0, 0.013, 0.23700000000000002
kissat, 008, -003, 3383, 0, 0, 0, 0.22, NA, 0, 0, 0, 0, 0.00, 0.22
or-tools, 008, -003, NA, NA, 0, 0, 0.497, 0, NA, NA, 0, 0, 0.067, 0.5640000000000001
chuffed, 008, -004, NA, NA, 0, 0, 0.221, 0, NA, 0, 0, 0, 0.011, 0.232
kissat, 008, -004, 3383, 0, 0, 0, 0.227, NA, 0, 0, 0, 0, 0.00, 0.227
or-tools, 008, -004, NA, NA, 0, 0, 0.496, 0, NA, NA, 0, 0, 0.066, 0.562
chuffed, 008, -005, NA, NA, 0, 0, 0.235, 0, NA, 0, 0, 0, 0.011, 0.246
kissat, 008, -005, 3383, 0, 0, 0, 0.231, NA, 0, 0, 0, 0, 0.00, 0.231
or-tools, 008, -005, NA, NA, 0, 0, 0.481, 0, NA, NA, 0, 0, 0.068, 0.5489999999999999
chuffed, 008, -006, NA, NA, 0, 0, 0.221, 0, NA, 0, 0, 0, 0.01, 0.231
kissat, 008, -006, 3383, 0, 0, 0, 0.234, NA, 0, 0, 0, 0, 0.00, 0.234
or-tools, 008, -006, NA, NA, 0, 0, 0.501, 0, NA, NA, 0, 0, 0.066, 0.567
chuffed, 008, -007, NA, NA, 0, 0, 0.238, 0, NA, 0, 0, 0, 0.012, 0.25
kissat, 008, -007, 3383, 0, 0, 0, 0.229, NA, 0, 0, 0, 0, 0.00, 0.229
or-tools, 008, -007, NA, NA, 0, 0, 0.521, 0, NA, NA, 0, 0, 0.068, 0.589
chuffed, 008, -008, NA, NA, 0, 0, 0.206, 0, NA, 0, 0, 0, 0.011, 0.217
kissat, 008, -008, 3383, 0, 0, 0, 0.232, NA, 0, 0, 0, 0, 0.00, 0.232
or-tools, 008, -008, NA, NA, 0, 0, 0.589, 0, NA, NA, 0, 0, 0.069, 0.6579999999999999
or-tools, 008, -009, NA, NA, 0, 0, 1.84, 0, NA, NA, 0, 0, 0.003, 1.843
chuffed, 008, -010, NA, NA, 0, 0, 0.237, 0, NA, 0, 0, 0, 0.011, 0.248
kissat, 008, -010, 3383, 0, 0, 0, 0.23, NA, 0, 0, 0, 0, 0.00, 0.23
or-tools, 008, -010, NA, NA, 0, 0, 0.584, 0, NA, NA, 0, 0, 0.065, 0.649
chuffed, 008, -011, NA, NA, 0, 0, 0.24, 0, NA, 0, 0, 0, 0.012, 0.252
kissat, 008, -011, 3383, 0, 0, 0, 0.25, NA, 0, 0, 0, 0, 0.00, 0.25
or-tools, 008, -011, NA, NA, 0, 0, 0.465, 0, NA, NA, 0, 0, 0.068, 0.533
chuffed, 008, -012, NA, NA, 0, 0, 0.222, 0, NA, 0, 0, 0, 0.011, 0.233
kissat, 008, -012, 3383, 0, 0, 0, 0.238, NA, 0, 0, 0, 0, 0.00, 0.238
or-tools, 008, -012, NA, NA, 0, 0, 0.459, 0, NA, NA, 0, 0, 0.066, 0.525
chuffed, 008, -013, NA, NA, 0, 0, 0.223, 0, NA, 0, 0, 0, 0.011, 0.234
kissat, 008, -013, 3383, 0, 0, 0, 0.238, NA, 0, 0, 0, 0, 0.00, 0.238
or-tools, 008, -013, NA, NA, 0, 0, 0.537, 0, NA, NA, 0, 0, 0.068, 0.605
chuffed, 008, -014, NA, NA, 0, 0, 0.221, 0, NA, 0, 0, 0, 0.014, 0.23500000000000001
kissat, 008, -014, 3383, 0, 0, 0, 0.247, NA, 0, 0, 0, 0, 0.00, 0.247
or-tools, 008, -014, NA, NA, 0, 0, 0.534, 0, NA, NA, 0, 0, 0.068, 0.6020000000000001
chuffed, 008, -015, NA, NA, 0, 0, 0.218, 0, NA, 0, 0, 0, 0.012, 0.23
kissat, 008, -015, 3383, 0, 0, 0, 0.236, NA, 0, 0, 0, 0, 0.00, 0.236
or-tools, 008, -015, NA, NA, 0, 0, 0.476, 0, NA, NA, 0, 0, 0.067, 0.5429999999999999
chuffed, 008, -016, NA, NA, 0, 0, 0.234, 0, NA, 0, 0, 0, 0.011, 0.24500000000000002
kissat, 008, -016, 3383, 0, 0, 0, 0.241, NA, 0, 0, 0, 0, 0.00, 0.241
or-tools, 008, -016, NA, NA, 0, 0, 0.475, 0, NA, NA, 0, 0, 0.067, 0.542
chuffed, 008, -017, NA, NA, 0, 0, 0.227, 0, NA, 0, 0, 0, 0.012, 0.23900000000000002
kissat, 008, -017, 3383, 0, 0, 0, 0.241, NA, 0, 0, 0, 0, 0.00, 0.241
or-tools, 008, -017, NA, NA, 0, 0, 0.509, 0, NA, NA, 0, 0, 0.07, 0.579
chuffed, 008, -018, NA, NA, 0, 0, 0.224, 0, NA, 0, 0, 0, 0.012, 0.23600000000000002
kissat, 008, -018, 3383, 0, 0, 0, 0.239, NA, 0, 0, 0, 0, 0.00, 0.239
or-tools, 008, -018, NA, NA, 0, 0, 0.496, 0, NA, NA, 0, 0, 0.067, 0.563
chuffed, 008, -019, NA, NA, 0, 0, 0.223, 0, NA, 0, 0, 0, 0.011, 0.234
kissat, 008, -019, 3383, 0, 0, 0, 0.239, NA, 0, 0, 0, 0, 0.00, 0.239
or-tools, 008, -019, NA, NA, 0, 0, 0.467, 0, NA, NA, 0, 0, 0.065, 0.532
chuffed, 008, -020, NA, NA, 0, 0, 0.243, 0, NA, 0, 0, 0, 0.012, 0.255
kissat, 008, -020, 3383, 0, 0, 0, 0.237, NA, 0, 0, 0, 0, 0.00, 0.237
or-tools, 008, -020, NA, NA, 0, 0, 0.465, 0, NA, NA, 0, 0, 0.066, 0.531
chuffed, 008, -021, NA, NA, 0, 0, 0.229, 0, NA, 0, 0, 0, 0.012, 0.24100000000000002
kissat, 008, -021, 3383, 0, 0, 0, 0.231, NA, 0, 0, 0, 0, 0.00, 0.231
or-tools, 008, -021, NA, NA, 0, 0, 0.534, 0, NA, NA, 0, 0, 0.064, 0.5980000000000001
chuffed, 008, -022, NA, NA, 0, 0, 0.221, 0, NA, 0, 0, 0, 0.011, 0.232
kissat, 008, -022, 3383, 0, 0, 0, 0.234, NA, 0, 0, 0, 0, 0.00, 0.234
or-tools, 008, -022, NA, NA, 0, 0, 0.536, 0, NA, NA, 0, 0, 0.066, 0.6020000000000001
chuffed, 008, -023, NA, NA, 0, 0, 0.238, 0, NA, 0, 0, 0, 0.012, 0.25
kissat, 008, -023, 3383, 0, 0, 0, 0.246, NA, 0, 0, 0, 0, 0.00, 0.246
or-tools, 008, -023, NA, NA, 0, 0, 0.582, 0, NA, NA, 0, 0, 0.065, 0.647
or-tools, 008, -024, NA, NA, 0, 0, 1.677, 0, NA, NA, 0, 0, 0.005, 1.682
chuffed, 008, -025, NA, NA, 0, 0, 0.227, 0, NA, 0, 0, 0, 0.011, 0.23800000000000002
kissat, 008, -025, 3383, 0, 0, 0, 0.234, NA, 0, 0, 0, 0, 0.00, 0.234
or-tools, 008, -025, NA, NA, 0, 0, 0.466, 0, NA, NA, 0, 0, 0.066, 0.532
chuffed, 008, -026, NA, NA, 0, 0, 0.22, 0, NA, 0, 0, 0, 0.012, 0.232
kissat, 008, -026, 3383, 0, 0, 0, 0.237, NA, 0, 0, 0, 0, 0.00, 0.237
or-tools, 008, -026, NA, NA, 0, 0, 0.556, 0, NA, NA, 0, 0, 0.065, 0.621
chuffed, 008, -027, NA, NA, 0, 0, 0.222, 0, NA, 0, 0, 0, 0.012, 0.234
kissat, 008, -027, 3383, 0, 0, 0, 0.231, NA, 0, 0, 0, 0, 0.00, 0.231
or-tools, 008, -027, NA, NA, 0, 0, 0.516, 0, NA, NA, 0, 0, 0.067, 0.583
chuffed, 008, -028, NA, NA, 0, 0, 0.232, 0, NA, 0, 0, 0, 0.011, 0.24300000000000002
kissat, 008, -028, 3383, 0, 0, 0, 0.229, NA, 0, 0, 0, 0, 0.00, 0.229
or-tools, 008, -028, NA, NA, 0, 0, 0.459, 0, NA, NA, 0, 0, 0.066, 0.525
chuffed, 008, -029, NA, NA, 0, 0, 0.229, 0, NA, 0, 0, 0, 0.011, 0.24000000000000002
kissat, 008, -029, 3383, 0, 0, 0, 0.23, NA, 0, 0, 0, 0, 0.00, 0.23
or-tools, 008, -029, NA, NA, 0, 0, 0.433, 0, NA, NA, 0, 0, 0.066, 0.499
chuffed, 008, -030, NA, NA, 0, 0, 0.233, 0, NA, 0, 0, 0, 0.012, 0.24500000000000002
kissat, 008, -030, 3383, 0, 0, 0, 0.23, NA, 0, 0, 0, 0, 0.00, 0.23
or-tools, 008, -030, NA, NA, 0, 0, 0.451, 0, NA, NA, 0, 0, 0.063, 0.514
chuffed, 008, -031, NA, NA, 0, 0, 0.239, 0, NA, 0, 0, 0, 0.01, 0.249
kissat, 008, -031, 3383, 0, 0, 0, 0.235, NA, 0, 0, 0, 0, 0.00, 0.235
or-tools, 008, -031, NA, NA, 0, 0, 0.507, 0, NA, NA, 0, 0, 0.064, 0.571
chuffed, 008, -032, NA, NA, 0, 0, 0.226, 0, NA, 0, 0, 0, 0.013, 0.23900000000000002
kissat, 008, -032, 3383, 0, 0, 0, 0.231, NA, 0, 0, 0, 0, 0.00, 0.231
or-tools, 008, -032, NA, NA, 0, 0, 0.475, 0, NA, NA, 0, 0, 0.064, 0.5389999999999999
chuffed, 008, -033, NA, NA, 0, 0, 0.237, 0, NA, 0, 0, 0, 0.011, 0.248
kissat, 008, -033, 3383, 0, 0, 0, 0.241, NA, 0, 0, 0, 0, 0.00, 0.241
or-tools, 008, -033, NA, NA, 0, 0, 0.48, 0, NA, NA, 0, 0, 0.068, 0.548
chuffed, 008, -034, NA, NA, 0, 0, 0.236, 0, NA, 0, 0, 0, 0.013, 0.249
kissat, 008, -034, 3383, 0, 0, 0, 0.247, NA, 0, 0, 0, 0, 0.00, 0.247
or-tools, 008, -034, NA, NA, 0, 0, 0.464, 0, NA, NA, 0, 0, 0.066, 0.53
chuffed, 008, -035, NA, NA, 0, 0, 0.224, 0, NA, 0, 0, 0, 0.012, 0.23600000000000002
kissat, 008, -035, 3383, 0, 0, 0, 0.232, NA, 0, 0, 0, 0, 0.00, 0.232
or-tools, 008, -035, NA, NA, 0, 0, 0.505, 0, NA, NA, 0, 0, 0.066, 0.571
chuffed, 008, -036, NA, NA, 0, 0, 0.232, 0, NA, 0, 0, 0, 0.011, 0.24300000000000002
kissat, 008, -036, 3383, 0, 0, 0, 0.23, NA, 0, 0, 0, 0, 0.00, 0.23
or-tools, 008, -036, NA, NA, 0, 0, 0.644, 0, NA, NA, 0, 0, 0.063, 0.7070000000000001
chuffed, 008, -037, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.012, 0.23700000000000002
kissat, 008, -037, 3383, 0, 0, 0, 0.24, NA, 0, 0, 0, 0, 0.00, 0.24
or-tools, 008, -037, NA, NA, 0, 0, 0.6, 0, NA, NA, 0, 0, 0.069, 0.669
chuffed, 008, -038, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.012, 0.23700000000000002
kissat, 008, -038, 3383, 0, 0, 0, 0.231, NA, 0, 0, 0, 0, 0.00, 0.231
or-tools, 008, -038, NA, NA, 0, 0, 0.539, 0, NA, NA, 0, 0, 0.066, 0.605
or-tools, 008, -039, NA, NA, 0, 0, 1.673, 0, NA, NA, 0, 0, 0.002, 1.675
chuffed, 008, -040, NA, NA, 0, 0, 0.214, 0, NA, 0, 0, 0, 0.012, 0.226
kissat, 008, -040, 3383, 0, 0, 0, 0.235, NA, 0, 0, 0, 0, 0.00, 0.235
or-tools, 008, -040, NA, NA, 0, 0, 0.428, 0, NA, NA, 0, 0, 0.066, 0.494
chuffed, 008, -041, NA, NA, 0, 0, 0.223, 0, NA, 0, 0, 0, 0.012, 0.23500000000000001
kissat, 008, -041, 3383, 0, 0, 0, 0.232, NA, 0, 0, 0, 0, 0.00, 0.232
or-tools, 008, -041, NA, NA, 0, 0, 0.416, 0, NA, NA, 0, 0, 0.06, 0.476
chuffed, 008, -042, NA, NA, 0, 0, 0.236, 0, NA, 0, 0, 0, 0.011, 0.247
kissat, 008, -042, 3383, 0, 0, 0, 0.249, NA, 0, 0, 0, 0, 0.00, 0.249
or-tools, 008, -042, NA, NA, 0, 0, 0.485, 0, NA, NA, 0, 0, 0.044, 0.529
chuffed, 008, -043, NA, NA, 0, 0, 0.216, 0, NA, 0, 0, 0, 0.013, 0.229
kissat, 008, -043, 3383, 0, 0, 0, 0.222, NA, 0, 0, 0, 0, 0.00, 0.222
or-tools, 008, -043, NA, NA, 0, 0, 0.452, 0, NA, NA, 0, 0, 0.042, 0.494
chuffed, 008, -044, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.011, 0.23600000000000002
kissat, 008, -044, 3383, 0, 0, 0, 0.232, NA, 0, 0, 0, 0, 0.00, 0.232
or-tools, 008, -044, NA, NA, 0, 0, 0.443, 0, NA, NA, 0, 0, 0.069, 0.512
chuffed, 008, -045, NA, NA, 0, 0, 0.215, 0, NA, 0, 0, 0, 0.011, 0.226
kissat, 008, -045, 3383, 0, 0, 0, 0.235, NA, 0, 0, 0, 0, 0.00, 0.235
or-tools, 008, -045, NA, NA, 0, 0, 0.495, 0, NA, NA, 0, 0, 0.065, 0.56
chuffed, 008, -046, NA, NA, 0, 0, 0.229, 0, NA, 0, 0, 0, 0.012, 0.24100000000000002
kissat, 008, -046, 3383, 0, 0, 0, 0.227, NA, 0, 0, 0, 0, 0.00, 0.227
or-tools, 008, -046, NA, NA, 0, 0, 0.418, 0, NA, NA, 0, 0, 0.043, 0.46099999999999997
chuffed, 008, -047, NA, NA, 0, 0, 0.21, 0, NA, 0, 0, 0, 0.012, 0.222
kissat, 008, -047, 3383, 0, 0, 0, 0.238, NA, 0, 0, 0, 0, 0.00, 0.238
or-tools, 008, -047, NA, NA, 0, 0, 0.427, 0, NA, NA, 0, 0, 0.067, 0.494
chuffed, 008, -048, NA, NA, 0, 0, 0.216, 0, NA, 0, 0, 0, 0.01, 0.226
kissat, 008, -048, 3383, 0, 0, 0, 0.229, NA, 0, 0, 0, 0, 0.00, 0.229
or-tools, 008, -048, NA, NA, 0, 0, 0.521, 0, NA, NA, 0, 0, 0.061, 0.5820000000000001
chuffed, 008, -049, NA, NA, 0, 0, 0.218, 0, NA, 0, 0, 0, 0.011, 0.229
kissat, 008, -049, 3383, 0, 0, 0, 0.225, NA, 0, 0, 0, 0, 0.00, 0.225
or-tools, 008, -049, NA, NA, 0, 0, 0.527, 0, NA, NA, 0, 0, 0.066, 0.593
chuffed, 008, -050, NA, NA, 0, 0, 0.214, 0, NA, 0, 0, 0, 0.012, 0.226
kissat, 008, -050, 3383, 0, 0, 0, 0.219, NA, 0, 0, 0, 0, 0.00, 0.219
or-tools, 008, -050, NA, NA, 0, 0, 0.551, 0, NA, NA, 0, 0, 0.066, 0.617
chuffed, 008, -051, NA, NA, 0, 0, 0.214, 0, NA, 0, 0, 0, 0.011, 0.225
kissat, 008, -051, 3383, 0, 0, 0, 0.24, NA, 0, 0, 0, 0, 0.00, 0.24
or-tools, 008, -051, NA, NA, 0, 0, 0.47, 0, NA, NA, 0, 0, 0.062, 0.532
chuffed, 008, -052, NA, NA, 0, 0, 0.22, 0, NA, 0, 0, 0, 0.011, 0.231
kissat, 008, -052, 3383, 0, 0, 0, 0.233, NA, 0, 0, 0, 0, 0.00, 0.233
or-tools, 008, -052, NA, NA, 0, 0, 0.489, 0, NA, NA, 0, 0, 0.062, 0.5509999999999999
chuffed, 008, -053, NA, NA, 0, 0, 0.206, 0, NA, 0, 0, 0, 0.012, 0.218
kissat, 008, -053, 3383, 0, 0, 0, 0.239, NA, 0, 0, 0, 0, 0.00, 0.239
or-tools, 008, -053, NA, NA, 0, 0, 0.421, 0, NA, NA, 0, 0, 0.045, 0.46599999999999997
or-tools, 008, -054, NA, NA, 0, 0, 1.49, 0, NA, NA, 0, 0, 0.003, 1.4929999999999999
chuffed, 008, -055, NA, NA, 0, 0, 0.23, 0, NA, 0, 0, 0, 0.012, 0.24200000000000002
kissat, 008, -055, 3383, 0, 0, 0, 0.241, NA, 0, 0, 0, 0, 0.00, 0.241
or-tools, 008, -055, NA, NA, 0, 0, 0.448, 0, NA, NA, 0, 0, 0.042, 0.49
chuffed, 008, -056, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.012, 0.23700000000000002
kissat, 008, -056, 3383, 0, 0, 0, 0.228, NA, 0, 0, 0, 0, 0.00, 0.228
or-tools, 008, -056, NA, NA, 0, 0, 0.453, 0, NA, NA, 0, 0, 0.061, 0.514
chuffed, 008, -057, NA, NA, 0, 0, 0.224, 0, NA, 0, 0, 0, 0.011, 0.23500000000000001
kissat, 008, -057, 3383, 0, 0, 0, 0.228, NA, 0, 0, 0, 0, 0.00, 0.228
or-tools, 008, -057, NA, NA, 0, 0, 0.492, 0, NA, NA, 0, 0, 0.064, 0.556
chuffed, 008, -058, NA, NA, 0, 0, 0.218, 0, NA, 0, 0, 0, 0.012, 0.23
kissat, 008, -058, 3383, 0, 0, 0, 0.242, NA, 0, 0, 0, 0, 0.00, 0.242
or-tools, 008, -058, NA, NA, 0, 0, 0.414, 0, NA, NA, 0, 0, 0.065, 0.479
chuffed, 008, -059, NA, NA, 0, 0, 0.234, 0, NA, 0, 0, 0, 0.011, 0.24500000000000002
kissat, 008, -059, 3383, 0, 0, 0, 0.236, NA, 0, 0, 0, 0, 0.00, 0.236
or-tools, 008, -059, NA, NA, 0, 0, 0.387, 0, NA, NA, 0, 0, 0.063, 0.45
chuffed, 008, -060, NA, NA, 0, 0, 0.228, 0, NA, 0, 0, 0, 0.012, 0.24000000000000002
kissat, 008, -060, 3383, 0, 0, 0, 0.241, NA, 0, 0, 0, 0, 0.00, 0.241
or-tools, 008, -060, NA, NA, 0, 0, 0.436, 0, NA, NA, 0, 0, 0.063, 0.499
chuffed, 008, -061, NA, NA, 0, 0, 0.215, 0, NA, 0, 0, 0, 0.012, 0.227
kissat, 008, -061, 3383, 0, 0, 0, 0.229, NA, 0, 0, 0, 0, 0.00, 0.229
or-tools, 008, -061, NA, NA, 0, 0, 0.459, 0, NA, NA, 0, 0, 0.063, 0.522
chuffed, 008, -062, NA, NA, 0, 0, 0.224, 0, NA, 0, 0, 0, 0.013, 0.23700000000000002
kissat, 008, -062, 3383, 0, 0, 0, 0.241, NA, 0, 0, 0, 0, 0.00, 0.241
or-tools, 008, -062, NA, NA, 0, 0, 0.479, 0, NA, NA, 0, 0, 0.062, 0.5409999999999999
chuffed, 008, -063, NA, NA, 0, 0, 0.23, 0, NA, 0, 0, 0, 0.012, 0.24200000000000002
kissat, 008, -063, 3383, 0, 0, 0, 0.224, NA, 0, 0, 0, 0, 0.00, 0.224
or-tools, 008, -063, NA, NA, 0, 0, 0.478, 0, NA, NA, 0, 0, 0.061, 0.5389999999999999
chuffed, 008, -064, NA, NA, 0, 0, 0.209, 0, NA, 0, 0, 0, 0.012, 0.221
kissat, 008, -064, 3383, 0, 0, 0, 0.239, NA, 0, 0, 0, 0, 0.00, 0.239
or-tools, 008, -064, NA, NA, 0, 0, 0.496, 0, NA, NA, 0, 0, 0.063, 0.5589999999999999
chuffed, 008, -065, NA, NA, 0, 0, 0.235, 0, NA, 0, 0, 0, 0.012, 0.247
kissat, 008, -065, 3383, 0, 0, 0, 0.237, NA, 0, 0, 0, 0, 0.00, 0.237
or-tools, 008, -065, NA, NA, 0, 0, 0.43, 0, NA, NA, 0, 0, 0.063, 0.493
chuffed, 008, -066, NA, NA, 0, 0, 0.21, 0, NA, 0, 0, 0, 0.012, 0.222
kissat, 008, -066, 3383, 0, 0, 0, 0.235, NA, 0, 0, 0, 0, 0.00, 0.235
or-tools, 008, -066, NA, NA, 0, 0, 0.391, 0, NA, NA, 0, 0, 0.041, 0.432
chuffed, 008, -067, NA, NA, 0, 0, 0.219, 0, NA, 0, 0, 0, 0.011, 0.23
kissat, 008, -067, 3383, 0, 0, 0, 0.233, NA, 0, 0, 0, 0, 0.00, 0.233
or-tools, 008, -067, NA, NA, 0, 0, 0.443, 0, NA, NA, 0, 0, 0.066, 0.509
chuffed, 008, -068, NA, NA, 0, 0, 0.205, 0, NA, 0, 0, 0, 0.012, 0.217
kissat, 008, -068, 3383, 0, 0, 0, 0.229, NA, 0, 0, 0, 0, 0.00, 0.229
or-tools, 008, -068, NA, NA, 0, 0, 0.421, 0, NA, NA, 0, 0, 0.063, 0.484
or-tools, 008, -069, NA, NA, 0, 0, 1.639, 0, NA, NA, 0, 0, 0.005, 1.644
chuffed, 008, -070, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.012, 0.23700000000000002
kissat, 008, -070, 3383, 0, 0, 0, 0.227, NA, 0, 0, 0, 0, 0.00, 0.227
or-tools, 008, -070, NA, NA, 0, 0, 0.438, 0, NA, NA, 0, 0, 0.066, 0.504
chuffed, 008, -071, NA, NA, 0, 0, 0.222, 0, NA, 0, 0, 0, 0.011, 0.233
kissat, 008, -071, 3383, 0, 0, 0, 0.227, NA, 0, 0, 0, 0, 0.00, 0.227
or-tools, 008, -071, NA, NA, 0, 0, 0.429, 0, NA, NA, 0, 0, 0.054, 0.483
chuffed, 008, -072, NA, NA, 0, 0, 0.219, 0, NA, 0, 0, 0, 0.011, 0.23
kissat, 008, -072, 3383, 0, 0, 0, 0.221, NA, 0, 0, 0, 0, 0.00, 0.221
