solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverFailures, SolverMemOut, SolverNodes, SolverSatisfiable, SolverTimeOut, SolverTotalTime, TotalTime
kissat, 007, 0042, 2205, 0, 0, 0, 0.185, NA, 0, 0, 0, 0, 0.00, 0.185
or-tools, 007, 0042, NA, NA, 0, 0, 0.295, 0, NA, NA, 0, 0, 0.047, 0.34199999999999997
chuffed, 007, 0043, NA, NA, 0, 0, 0.2, 0, NA, 0, 0, 0, 0.009, 0.20900000000000002
kissat, 007, 0043, 2205, 0, 0, 0, 0.204, NA, 0, 0, 0, 0, 0.00, 0.204
or-tools, 007, 0043, NA, NA, 0, 0, 0.303, 0, NA, NA, 0, 0, 0.046, 0.349
chuffed, 007, 0044, NA, NA, 0, 0, 0.201, 0, NA, 0, 0, 0, 0.009, 0.21000000000000002
kissat, 007, 0044, 2205, 0, 0, 0, 0.208, NA, 0, 0, 0, 0, 0.00, 0.208
or-tools, 007, 0044, NA, NA, 0, 0, 0.297, 0, NA, NA, 0, 0, 0.048, 0.345
chuffed, 007, 0045, NA, NA, 0, 0, 0.196, 0, NA, 0, 0, 0, 0.009, 0.20500000000000002
kissat, 007, 0045, 2205, 0, 0, 0, 0.186, NA, 0, 0, 0, 0, 0.00, 0.186
or-tools, 007, 0045, NA, NA, 0, 0, 0.335, 0, NA, NA, 0, 0, 0.044, 0.379
chuffed, 007, 0046, NA, NA, 0, 0, 0.214, 0, NA, 0, 0, 0, 0.01, 0.224
kissat, 007, 0046, 2205, 0, 0, 0, 0.194, NA, 0, 0, 0, 0, 0.00, 0.194
or-tools, 007, 0046, NA, NA, 0, 0, 0.308, 0, NA, NA, 0, 0, 0.044, 0.352
chuffed, 007, 0047, NA, NA, 0, 0, 0.215, 0, NA, 0, 0, 0, 0.009, 0.224
kissat, 007, 0047, 2205, 0, 0, 0, 0.201, NA, 0, 0, 0, 0, 0.00, 0.201
or-tools, 007, 0047, NA, NA, 0, 0, 0.3, 0, NA, NA, 0, 0, 0.049, 0.349
chuffed, 007, 0048, NA, NA, 0, 0, 0.213, 0, NA, 0, 0, 0, 0.009, 0.222
kissat, 007, 0048, 2205, 0, 0, 0, 0.195, NA, 0, 0, 0, 0, 0.00, 0.195
or-tools, 007, 0048, NA, NA, 0, 0, 0.3, 0, NA, NA, 0, 0, 0.048, 0.348
chuffed, 007, 0049, NA, NA, 0, 0, 0.214, 0, NA, 0, 0, 0, 0.009, 0.223
kissat, 007, 0049, 2205, 0, 0, 0, 0.207, NA, 0, 0, 0, 0, 0.00, 0.207
or-tools, 007, 0049, NA, NA, 0, 0, 0.323, 0, NA, NA, 0, 0, 0.046, 0.369
chuffed, 007, 0050, NA, NA, 0, 0, 0.209, 0, NA, 0, 0, 0, 0.009, 0.218
kissat, 007, 0050, 2205, 0, 0, 0, 0.199, NA, 0, 0, 0, 0, 0.00, 0.199
or-tools, 007, 0050, NA, NA, 0, 0, 0.313, 0, NA, NA, 0, 0, 0.046, 0.359
chuffed, 007, 0051, NA, NA, 0, 0, 0.193, 0, NA, 0, 0, 0, 0.01, 0.203
kissat, 007, 0051, 2205, 0, 0, 0, 0.187, NA, 0, 0, 0, 0, 0.00, 0.187
or-tools, 007, 0051, NA, NA, 0, 0, 0.315, 0, NA, NA, 0, 0, 0.046, 0.361
chuffed, 007, 0052, NA, NA, 0, 0, 0.215, 0, NA, 0, 0, 0, 0.009, 0.224
kissat, 007, 0052, 2205, 0, 0, 0, 0.205, NA, 0, 0, 0, 0, 0.00, 0.205
or-tools, 007, 0052, NA, NA, 0, 0, 0.308, 0, NA, NA, 0, 0, 0.044, 0.352
chuffed, 007, 0053, NA, NA, 0, 0, 0.201, 0, NA, 0, 0, 0, 0.009, 0.21000000000000002
kissat, 007, 0053, 2205, 0, 0, 0, 0.19, NA, 0, 0, 0, 0, 0.00, 0.19
or-tools, 007, 0053, NA, NA, 0, 0, 0.31, 0, NA, NA, 0, 0, 0.044, 0.354
or-tools, 007, 0054, NA, NA, 0, 0, 0.83, 118227, NA, NA, 0, 0, 33.088, 33.918
chuffed, 007, 0055, NA, NA, 0, 0, 0.209, 0, NA, 0, 0, 0, 0.008, 0.217
kissat, 007, 0055, 2205, 0, 0, 0, 0.199, NA, 0, 0, 0, 0, 0.00, 0.199
or-tools, 007, 0055, NA, NA, 0, 0, 0.306, 0, NA, NA, 0, 0, 0.045, 0.351
chuffed, 007, 0056, NA, NA, 0, 0, 0.195, 0, NA, 0, 0, 0, 0.008, 0.203
kissat, 007, 0056, 2205, 0, 0, 0, 0.197, NA, 0, 0, 0, 0, 0.00, 0.197
or-tools, 007, 0056, NA, NA, 0, 0, 0.323, 0, NA, NA, 0, 0, 0.044, 0.367
chuffed, 007, 0057, NA, NA, 0, 0, 0.201, 0, NA, 0, 0, 0, 0.009, 0.21000000000000002
kissat, 007, 0057, 2205, 0, 0, 0, 0.197, NA, 0, 0, 0, 0, 0.00, 0.197
or-tools, 007, 0057, NA, NA, 0, 0, 0.279, 0, NA, NA, 0, 0, 0.046, 0.325
chuffed, 007, 0058, NA, NA, 0, 0, 0.205, 0, NA, 0, 0, 0, 0.009, 0.214
kissat, 007, 0058, 2205, 0, 0, 0, 0.19, NA, 0, 0, 0, 0, 0.00, 0.19
or-tools, 007, 0058, NA, NA, 0, 0, 0.291, 0, NA, NA, 0, 0, 0.034, 0.32499999999999996
chuffed, 007, 0059, NA, NA, 0, 0, 0.22, 0, NA, 0, 0, 0, 0.008, 0.228
kissat, 007, 0059, 2205, 0, 0, 0, 0.2, NA, 0, 0, 0, 0, 0.00, 0.2
or-tools, 007, 0059, NA, NA, 0, 0, 0.295, 0, NA, NA, 0, 0, 0.044, 0.33899999999999997
chuffed, 007, 0060, NA, NA, 0, 0, 0.211, 0, NA, 0, 0, 0, 0.009, 0.22
kissat, 007, 0060, 2205, 0, 0, 0, 0.201, NA, 0, 0, 0, 0, 0.00, 0.201
or-tools, 007, 0060, NA, NA, 0, 0, 0.293, 0, NA, NA, 0, 0, 0.051, 0.344
chuffed, 007, 0061, NA, NA, 0, 0, 0.223, 0, NA, 0, 0, 0, 0.008, 0.231
kissat, 007, 0061, 2205, 0, 0, 0, 0.205, NA, 0, 0, 0, 0, 0.00, 0.205
or-tools, 007, 0061, NA, NA, 0, 0, 0.328, 0, NA, NA, 0, 0, 0.046, 0.374
chuffed, 007, 0062, NA, NA, 0, 0, 0.205, 0, NA, 0, 0, 0, 0.01, 0.215
kissat, 007, 0062, 2205, 0, 0, 0, 0.191, NA, 0, 0, 0, 0, 0.00, 0.191
or-tools, 007, 0062, NA, NA, 0, 0, 0.309, 0, NA, NA, 0, 0, 0.045, 0.354
chuffed, 007, 0063, NA, NA, 0, 0, 0.219, 0, NA, 0, 0, 0, 0.008, 0.227
kissat, 007, 0063, 2205, 0, 0, 0, 0.199, NA, 0, 0, 0, 0, 0.00, 0.199
or-tools, 007, 0063, NA, NA, 0, 0, 0.314, 0, NA, NA, 0, 0, 0.045, 0.359
chuffed, 007, 0064, NA, NA, 0, 0, 0.212, 0, NA, 0, 0, 0, 0.009, 0.221
kissat, 007, 0064, 2205, 0, 0, 0, 0.203, NA, 0, 0, 0, 0, 0.00, 0.203
or-tools, 007, 0064, NA, NA, 0, 0, 0.319, 0, NA, NA, 0, 0, 0.044, 0.363
chuffed, 007, 0065, NA, NA, 0, 0, 0.206, 0, NA, 0, 0, 0, 0.009, 0.215
kissat, 007, 0065, 2205, 0, 0, 0, 0.204, NA, 0, 0, 0, 0, 0.00, 0.204
or-tools, 007, 0065, NA, NA, 0, 0, 0.332, 0, NA, NA, 0, 0, 0.043, 0.375
chuffed, 007, 0066, NA, NA, 0, 0, 0.209, 0, NA, 0, 0, 0, 0.009, 0.218
kissat, 007, 0066, 2205, 0, 0, 0, 0.202, NA, 0, 0, 0, 0, 0.00, 0.202
or-tools, 007, 0066, NA, NA, 0, 0, 0.291, 0, NA, NA, 0, 0, 0.035, 0.32599999999999996
or-tools, 007, 0067, NA, NA, 0, 0, 0.85, 0, NA, NA, 0, 0, 4.515, 5.364999999999999
chuffed, 007, 0068, NA, NA, 0, 0, 0.199, 0, NA, 0, 0, 0, 0.009, 0.20800000000000002
kissat, 007, 0068, 2205, 0, 0, 0, 0.196, NA, 0, 0, 0, 0, 0.00, 0.196
or-tools, 007, 0068, NA, NA, 0, 0, 0.307, 0, NA, NA, 0, 0, 0.032, 0.33899999999999997
chuffed, 007, 0069, NA, NA, 0, 0, 0.193, 0, NA, 0, 0, 0, 0.008, 0.201
kissat, 007, 0069, 2205, 0, 0, 0, 0.209, NA, 0, 0, 0, 0, 0.00, 0.209
or-tools, 007, 0069, NA, NA, 0, 0, 0.316, 0, NA, NA, 0, 0, 0.042, 0.358
chuffed, 007, 0070, NA, NA, 0, 0, 0.199, 0, NA, 0, 0, 0, 0.009, 0.20800000000000002
kissat, 007, 0070, 2205, 0, 0, 0, 0.204, NA, 0, 0, 0, 0, 0.00, 0.204
or-tools, 007, 0070, NA, NA, 0, 0, 0.268, 0, NA, NA, 0, 0, 0.033, 0.30100000000000005
chuffed, 007, 0071, NA, NA, 0, 0, 0.2, 0, NA, 0, 0, 0, 0.009, 0.20900000000000002
kissat, 007, 0071, 2205, 0, 0, 0, 0.207, NA, 0, 0, 0, 0, 0.00, 0.207
or-tools, 007, 0071, NA, NA, 0, 0, 0.317, 0, NA, NA, 0, 0, 0.049, 0.366
chuffed, 007, 0072, NA, NA, 0, 0, 0.192, 0, NA, 0, 0, 0, 0.009, 0.201
kissat, 007, 0072, 2205, 0, 0, 0, 0.209, NA, 0, 0, 0, 0, 0.00, 0.209
or-tools, 007, 0072, NA, NA, 0, 0, 0.296, 0, NA, NA, 0, 0, 0.049, 0.345
chuffed, 007, 0073, NA, NA, 0, 0, 0.202, 0, NA, 0, 0, 0, 0.008, 0.21000000000000002
kissat, 007, 0073, 2205, 0, 0, 0, 0.196, NA, 0, 0, 0, 0, 0.00, 0.196
or-tools, 007, 0073, NA, NA, 0, 0, 0.328, 0, NA, NA, 0, 0, 0.044, 0.372
chuffed, 007, 0074, NA, NA, 0, 0, 0.193, 0, NA, 0, 0, 0, 0.009, 0.202
kissat, 007, 0074, 2205, 0, 0, 0, 0.196, NA, 0, 0, 0, 0, 0.00, 0.196
or-tools, 007, 0074, NA, NA, 0, 0, 0.338, 0, NA, NA, 0, 0, 0.042, 0.38
chuffed, 007, 0075, NA, NA, 0, 0, 0.188, 0, NA, 0, 0, 0, 0.009, 0.197
kissat, 007, 0075, 2205, 0, 0, 0, 0.21, NA, 0, 0, 0, 0, 0.00, 0.21
or-tools, 007, 0075, NA, NA, 0, 0, 0.302, 0, NA, NA, 0, 0, 0.044, 0.346
chuffed, 007, 0076, NA, NA, 0, 0, 0.197, 0, NA, 0, 0, 0, 0.009, 0.20600000000000002
kissat, 007, 0076, 2205, 0, 0, 0, 0.204, NA, 0, 0, 0, 0, 0.00, 0.204
or-tools, 007, 0076, NA, NA, 0, 0, 0.304, 0, NA, NA, 0, 0, 0.048, 0.352
chuffed, 007, 0077, NA, NA, 0, 0, 0.191, 0, NA, 0, 0, 0, 0.008, 0.199
kissat, 007, 0077, 2205, 0, 0, 0, 0.215, NA, 0, 0, 0, 0, 0.00, 0.215
or-tools, 007, 0077, NA, NA, 0, 0, 0.305, 0, NA, NA, 0, 0, 0.046, 0.351
chuffed, 007, 0078, NA, NA, 0, 0, 0.196, 0, NA, 0, 0, 0, 0.009, 0.20500000000000002
kissat, 007, 0078, 2205, 0, 0, 0, 0.217, NA, 0, 0, 0, 0, 0.00, 0.217
or-tools, 007, 0078, NA, NA, 0, 0, 0.299, 0, NA, NA, 0, 0, 0.044, 0.34299999999999997
chuffed, 007, 0079, NA, NA, 0, 0, 0.189, 0, NA, 0, 0, 0, 0.009, 0.198
kissat, 007, 0079, 2205, 0, 0, 0, 0.199, NA, 0, 0, 0, 0, 0.00, 0.199
or-tools, 007, 0079, NA, NA, 0, 0, 0.307, 0, NA, NA, 0, 0, 0.044, 0.351
chuffed, 007, 0080, NA, NA, 0, 0, 0.567, 3039, NA, 3122, 0, 0, 6.181, 6.748
kissat, 007, 0080, 13206347, 85659, 0, 0, 9.924, NA, 0, 609441, 0, 0, 128.99, 138.91400000000002
or-tools, 007, 0080, NA, NA, 0, 0, 0.975, 0, NA, NA, 0, 0, 4.242, 5.217
chuffed, 007, 0081, NA, NA, 0, 0, 0.198, 0, NA, 0, 0, 0, 0.009, 0.20700000000000002
kissat, 007, 0081, 2205, 0, 0, 0, 0.207, NA, 0, 0, 0, 0, 0.00, 0.207
or-tools, 007, 0081, NA, NA, 0, 0, 0.301, 0, NA, NA, 0, 0, 0.044, 0.345
chuffed, 007, 0082, NA, NA, 0, 0, 0.215, 0, NA, 0, 0, 0, 0.009, 0.224
kissat, 007, 0082, 2205, 0, 0, 0, 0.199, NA, 0, 0, 0, 0, 0.00, 0.199
or-tools, 007, 0082, NA, NA, 0, 0, 0.309, 0, NA, NA, 0, 0, 0.044, 0.353
chuffed, 007, 0083, NA, NA, 0, 0, 0.206, 0, NA, 0, 0, 0, 0.008, 0.214
kissat, 007, 0083, 2205, 0, 0, 0, 0.206, NA, 0, 0, 0, 0, 0.00, 0.206
or-tools, 007, 0083, NA, NA, 0, 0, 0.336, 0, NA, NA, 0, 0, 0.048, 0.384
chuffed, 007, 0084, NA, NA, 0, 0, 0.206, 0, NA, 0, 0, 0, 0.009, 0.215
kissat, 007, 0084, 2205, 0, 0, 0, 0.212, NA, 0, 0, 0, 0, 0.00, 0.212
or-tools, 007, 0084, NA, NA, 0, 0, 0.317, 0, NA, NA, 0, 0, 0.047, 0.364
chuffed, 007, 0085, NA, NA, 0, 0, 0.191, 0, NA, 0, 0, 0, 0.009, 0.2
kissat, 007, 0085, 2205, 0, 0, 0, 0.198, NA, 0, 0, 0, 0, 0.00, 0.198
or-tools, 007, 0085, NA, NA, 0, 0, 0.334, 0, NA, NA, 0, 0, 0.05, 0.384
chuffed, 007, 0086, NA, NA, 0, 0, 0.202, 0, NA, 0, 0, 0, 0.009, 0.21100000000000002
kissat, 007, 0086, 2205, 0, 0, 0, 0.203, NA, 0, 0, 0, 0, 0.00, 0.203
or-tools, 007, 0086, NA, NA, 0, 0, 0.286, 0, NA, NA, 0, 0, 0.046, 0.33199999999999996
chuffed, 007, 0087, NA, NA, 0, 0, 0.217, 0, NA, 0, 0, 0, 0.01, 0.227
kissat, 007, 0087, 2205, 0, 0, 0, 0.21, NA, 0, 0, 0, 0, 0.00, 0.21
or-tools, 007, 0087, NA, NA, 0, 0, 0.311, 0, NA, NA, 0, 0, 0.045, 0.356
chuffed, 007, 0088, NA, NA, 0, 0, 0.203, 0, NA, 0, 0, 0, 0.009, 0.21200000000000002
kissat, 007, 0088, 2205, 0, 0, 0, 0.217, NA, 0, 0, 0, 0, 0.00, 0.217
or-tools, 007, 0088, NA, NA, 0, 0, 0.292, 0, NA, NA, 0, 0, 0.047, 0.33899999999999997
chuffed, 007, 0089, NA, NA, 0, 0, 0.204, 0, NA, 0, 0, 0, 0.009, 0.213
kissat, 007, 0089, 2205, 0, 0, 0, 0.207, NA, 0, 0, 0, 0, 0.00, 0.207
or-tools, 007, 0089, NA, NA, 0, 0, 0.268, 0, NA, NA, 0, 0, 0.047, 0.315
chuffed, 007, 0090, NA, NA, 0, 0, 0.21, 0, NA, 0, 0, 0, 0.007, 0.217
kissat, 007, 0090, 2205, 0, 0, 0, 0.205, NA, 0, 0, 0, 0, 0.00, 0.205
or-tools, 007, 0090, NA, NA, 0, 0, 0.314, 0, NA, NA, 0, 0, 0.05, 0.364
chuffed, 007, 0091, NA, NA, 0, 0, 0.206, 0, NA, 0, 0, 0, 0.009, 0.215
kissat, 007, 0091, 2205, 0, 0, 0, 0.207, NA, 0, 0, 0, 0, 0.00, 0.207
or-tools, 007, 0091, NA, NA, 0, 0, 0.246, 0, NA, NA, 0, 0, 0.045, 0.291
chuffed, 007, 0092, NA, NA, 0, 0, 0.202, 0, NA, 0, 0, 0, 0.009, 0.21100000000000002
kissat, 007, 0092, 2205, 0, 0, 0, 0.204, NA, 0, 0, 0, 0, 0.00, 0.204
or-tools, 007, 0092, NA, NA, 0, 0, 0.317, 0, NA, NA, 0, 0, 0.047, 0.364
chuffed, 007, 0093, NA, NA, 0, 0, 0.373, 0, NA, 0, 0, 0, 0.003, 0.376
kissat, 007, 0093, 128, 0, 0, 0, 0.366, NA, 0, 0, 0, 0, 0.00, 0.366
or-tools, 007, 0093, NA, NA, 0, 0, 0.59, 0, NA, NA, 0, 0, 0.02, 0.61
chuffed, 007, 0094, NA, NA, 0, 0, 0.202, 0, NA, 0, 0, 0, 0.008, 0.21000000000000002
kissat, 007, 0094, 2205, 0, 0, 0, 0.206, NA, 0, 0, 0, 0, 0.00, 0.206
or-tools, 007, 0094, NA, NA, 0, 0, 0.317, 0, NA, NA, 0, 0, 0.046, 0.363
chuffed, 007, 0095, NA, NA, 0, 0, 0.202, 0, NA, 0, 0, 0, 0.01, 0.21200000000000002
kissat, 007, 0095, 2205, 0, 0, 0, 0.208, NA, 0, 0, 0, 0, 0.00, 0.208
or-tools, 007, 0095, NA, NA, 0, 0, 0.335, 0, NA, NA, 0, 0, 0.048, 0.383
chuffed, 007, 0096, NA, NA, 0, 0, 0.206, 0, NA, 0, 0, 0, 0.009, 0.215
kissat, 007, 0096, 2205, 0, 0, 0, 0.201, NA, 0, 0, 0, 0, 0.00, 0.201
or-tools, 007, 0096, NA, NA, 0, 0, 0.292, 0, NA, NA, 0, 0, 0.044, 0.33599999999999997
chuffed, 007, 0097, NA, NA, 0, 0, 0.198, 0, NA, 0, 0, 0, 0.009, 0.20700000000000002
kissat, 007, 0097, 2205, 0, 0, 0, 0.216, NA, 0, 0, 0, 0, 0.00, 0.216
or-tools, 007, 0097, NA, NA, 0, 0, 0.295, 0, NA, NA, 0, 0, 0.047, 0.34199999999999997
chuffed, 007, 0098, NA, NA, 0, 0, 0.198, 0, NA, 0, 0, 0, 0.009, 0.20700000000000002
kissat, 007, 0098, 2205, 0, 0, 0, 0.203, NA, 0, 0, 0, 0, 0.00, 0.203
or-tools, 007, 0098, NA, NA, 0, 0, 0.33, 0, NA, NA, 0, 0, 0.032, 0.362
chuffed, 007, 0099, NA, NA, 0, 0, 0.204, 0, NA, 0, 0, 0, 0.008, 0.212
kissat, 007, 0099, 2205, 0, 0, 0, 0.203, NA, 0, 0, 0, 0, 0.00, 0.203
or-tools, 007, 0099, NA, NA, 0, 0, 0.285, 0, NA, NA, 0, 0, 0.051, 0.33599999999999997
chuffed, 007, 0100, NA, NA, 0, 0, 0.198, 0, NA, 0, 0, 0, 0.008, 0.20600000000000002
kissat, 007, 0100, 2205, 0, 0, 0, 0.202, NA, 0, 0, 0, 0, 0.00, 0.202
or-tools, 007, 0100, NA, NA, 0, 0, 0.322, 0, NA, NA, 0, 0, 0.047, 0.369
chuffed, 008, -001, NA, NA, 0, 0, 0.226, 0, NA, 0, 0, 0, 0.011, 0.23700000000000002
kissat, 008, -001, 3383, 0, 0, 0, 0.235, NA, 0, 0, 0, 0, 0.00, 0.235
or-tools, 008, -001, NA, NA, 0, 0, 0.496, 0, NA, NA, 0, 0, 0.06, 0.556
chuffed, 008, -002, NA, NA, 0, 0, 0.22, 0, NA, 0, 0, 0, 0.01, 0.23
kissat, 008, -002, 3383, 0, 0, 0, 0.223, NA, 0, 0, 0, 0, 0.00, 0.223
or-tools, 008, -002, NA, NA, 0, 0, 0.481, 0, NA, NA, 0, 0, 0.063, 0.544
chuffed, 008, -003, NA, NA, 0, 0, 0.232, 0, NA, 0, 0, 0, 0.01, 0.24200000000000002
kissat, 008, -003, 3383, 0, 0, 0, 0.225, NA, 0, 0, 0, 0, 0.00, 0.225
or-tools, 008, -003, NA, NA, 0, 0, 0.421, 0, NA, NA, 0, 0, 0.064, 0.485
chuffed, 008, -004, NA, NA, 0, 0, 0.219, 0, NA, 0, 0, 0, 0.011, 0.23
kissat, 008, -004, 3383, 0, 0, 0, 0.224, NA, 0, 0, 0, 0, 0.00, 0.224
or-tools, 008, -004, NA, NA, 0, 0, 0.421, 0, NA, NA, 0, 0, 0.059, 0.48
chuffed, 008, -005, NA, NA, 0, 0, 0.223, 0, NA, 0, 0, 0, 0.012, 0.23500000000000001
kissat, 008, -005, 3383, 0, 0, 0, 0.236, NA, 0, 0, 0, 0, 0.00, 0.236
or-tools, 008, -005, NA, NA, 0, 0, 0.403, 0, NA, NA, 0, 0, 0.062, 0.465
chuffed, 008, -006, NA, NA, 0, 0, 0.219, 0, NA, 0, 0, 0, 0.011, 0.23
kissat, 008, -006, 3383, 0, 0, 0, 0.231, NA, 0, 0, 0, 0, 0.00, 0.231
or-tools, 008, -006, NA, NA, 0, 0, 0.415, 0, NA, NA, 0, 0, 0.061, 0.476
chuffed, 008, -007, NA, NA, 0, 0, 0.216, 0, NA, 0, 0, 0, 0.012, 0.228
kissat, 008, -007, 3383, 0, 0, 0, 0.234, NA, 0, 0, 0, 0, 0.00, 0.234
or-tools, 008, -007, NA, NA, 0, 0, 0.375, 0, NA, NA, 0, 0, 0.063, 0.438
chuffed, 008, -008, NA, NA, 0, 0, 0.222, 0, NA, 0, 0, 0, 0.012, 0.234
kissat, 008, -008, 3383, 0, 0, 0, 0.24, NA, 0, 0, 0, 0, 0.00, 0.24
or-tools, 008, -008, NA, NA, 0, 0, 0.416, 0, NA, NA, 0, 0, 0.06, 0.476
chuffed, 008, -010, NA, NA, 0, 0, 0.237, 0, NA, 0, 0, 0, 0.011, 0.248
kissat, 008, -010, 3383, 0, 0, 0, 0.235, NA, 0, 0, 0, 0, 0.00, 0.235
or-tools, 008, -010, NA, NA, 0, 0, 0.395, 0, NA, NA, 0, 0, 0.061, 0.456
chuffed, 008, -011, NA, NA, 0, 0, 0.215, 0, NA, 0, 0, 0, 0.011, 0.226
kissat, 008, -011, 3383, 0, 0, 0, 0.242, NA, 0, 0, 0, 0, 0.00, 0.242
or-tools, 008, -011, NA, NA, 0, 0, 0.4, 0, NA, NA, 0, 0, 0.059, 0.459
chuffed, 008, -012, NA, NA, 0, 0, 0.233, 0, NA, 0, 0, 0, 0.01, 0.24300000000000002
kissat, 008, -012, 3383, 0, 0, 0, 0.229, NA, 0, 0, 0, 0, 0.00, 0.229
or-tools, 008, -012, NA, NA, 0, 0, 0.397, 0, NA, NA, 0, 0, 0.065, 0.462
chuffed, 008, -013, NA, NA, 0, 0, 0.214, 0, NA, 0, 0, 0, 0.012, 0.226
kissat, 008, -013, 3383, 0, 0, 0, 0.245, NA, 0, 0, 0, 0, 0.00, 0.245
or-tools, 008, -013, NA, NA, 0, 0, 0.406, 0, NA, NA, 0, 0, 0.063, 0.46900000000000003
chuffed, 008, -014, NA, NA, 0, 0, 0.232, 0, NA, 0, 0, 0, 0.01, 0.24200000000000002
kissat, 008, -014, 3383, 0, 0, 0, 0.227, NA, 0, 0, 0, 0, 0.00, 0.227
or-tools, 008, -014, NA, NA, 0, 0, 0.399, 0, NA, NA, 0, 0, 0.065, 0.464
chuffed, 008, -015, NA, NA, 0, 0, 0.212, 0, NA, 0, 0, 0, 0.011, 0.223
kissat, 008, -015, 3383, 0, 0, 0, 0.237, NA, 0, 0, 0, 0, 0.00, 0.237
or-tools, 008, -015, NA, NA, 0, 0, 0.388, 0, NA, NA, 0, 0, 0.062, 0.45
chuffed, 008, -016, NA, NA, 0, 0, 0.235, 0, NA, 0, 0, 0, 0.011, 0.246
kissat, 008, -016, 3383, 0, 0, 0, 0.24, NA, 0, 0, 0, 0, 0.00, 0.24
or-tools, 008, -016, NA, NA, 0, 0, 0.412, 0, NA, NA, 0, 0, 0.068, 0.48
chuffed, 008, -017, NA, NA, 0, 0, 0.222, 0, NA, 0, 0, 0, 0.011, 0.233
kissat, 008, -017, 3383, 0, 0, 0, 0.226, NA, 0, 0, 0, 0, 0.00, 0.226
or-tools, 008, -017, NA, NA, 0, 0, 0.434, 0, NA, NA, 0, 0, 0.055, 0.489
chuffed, 008, -018, NA, NA, 0, 0, 0.227, 0, NA, 0, 0, 0, 0.011, 0.23800000000000002
kissat, 008, -018, 3383, 0, 0, 0, 0.227, NA, 0, 0, 0, 0, 0.00, 0.227
or-tools, 008, -018, NA, NA, 0, 0, 0.392, 0, NA, NA, 0, 0, 0.062, 0.454
chuffed, 008, -019, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.01, 0.23500000000000001
kissat, 008, -019, 3383, 0, 0, 0, 0.22, NA, 0, 0, 0, 0, 0.00, 0.22
or-tools, 008, -019, NA, NA, 0, 0, 0.391, 0, NA, NA, 0, 0, 0.061, 0.452
chuffed, 008, -020, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.011, 0.23600000000000002
kissat, 008, -020, 3383, 0, 0, 0, 0.229, NA, 0, 0, 0, 0, 0.00, 0.229
or-tools, 008, -020, NA, NA, 0, 0, 0.39, 0, NA, NA, 0, 0, 0.062, 0.452
chuffed, 008, -021, NA, NA, 0, 0, 0.222, 0, NA, 0, 0, 0, 0.01, 0.232
kissat, 008, -021, 3383, 0, 0, 0, 0.227, NA, 0, 0, 0, 0, 0.00, 0.227
or-tools, 008, -021, NA, NA, 0, 0, 0.391, 0, NA, NA, 0, 0, 0.062, 0.453
chuffed, 008, -022, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.011, 0.23600000000000002
kissat, 008, -022, 3383, 0, 0, 0, 0.235, NA, 0, 0, 0, 0, 0.00, 0.235
or-tools, 008, -022, NA, NA, 0, 0, 0.398, 0, NA, NA, 0, 0, 0.069, 0.467
chuffed, 008, -023, NA, NA, 0, 0, 0.221, 0, NA, 0, 0, 0, 0.011, 0.232
kissat, 008, -023, 3383, 0, 0, 0, 0.224, NA, 0, 0, 0, 0, 0.00, 0.224
or-tools, 008, -023, NA, NA, 0, 0, 0.414, 0, NA, NA, 0, 0, 0.056, 0.47
chuffed, 008, -025, NA, NA, 0, 0, 0.223, 0, NA, 0, 0, 0, 0.011, 0.234
kissat, 008, -025, 3383, 0, 0, 0, 0.242, NA, 0, 0, 0, 0, 0.00, 0.242
or-tools, 008, -025, NA, NA, 0, 0, 0.376, 0, NA, NA, 0, 0, 0.062, 0.438
chuffed, 008, -026, NA, NA, 0, 0, 0.247, 0, NA, 0, 0, 0, 0.011, 0.258
kissat, 008, -026, 3383, 0, 0, 0, 0.229, NA, 0, 0, 0, 0, 0.00, 0.229
or-tools, 008, -026, NA, NA, 0, 0, 0.374, 0, NA, NA, 0, 0, 0.065, 0.439
chuffed, 008, -027, NA, NA, 0, 0, 0.234, 0, NA, 0, 0, 0, 0.012, 0.24600000000000002
kissat, 008, -027, 3383, 0, 0, 0, 0.24, NA, 0, 0, 0, 0, 0.00, 0.24
or-tools, 008, -027, NA, NA, 0, 0, 0.378, 0, NA, NA, 0, 0, 0.058, 0.436
chuffed, 008, -028, NA, NA, 0, 0, 0.233, 0, NA, 0, 0, 0, 0.011, 0.24400000000000002
kissat, 008, -028, 3383, 0, 0, 0, 0.237, NA, 0, 0, 0, 0, 0.00, 0.237
or-tools, 008, -028, NA, NA, 0, 0, 0.369, 0, NA, NA, 0, 0, 0.064, 0.433
chuffed, 008, -029, NA, NA, 0, 0, 0.23, 0, NA, 0, 0, 0, 0.01, 0.24000000000000002
kissat, 008, -029, 3383, 0, 0, 0, 0.236, NA, 0, 0, 0, 0, 0.00, 0.236
or-tools, 008, -029, NA, NA, 0, 0, 0.4, 0, NA, NA, 0, 0, 0.058, 0.458
chuffed, 008, -030, NA, NA, 0, 0, 0.237, 0, NA, 0, 0, 0, 0.011, 0.248
