solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverFailures, SolverMemOut, SolverNodes, SolverSatisfiable, SolverTimeOut, SolverTotalTime, TotalTime
chuffed, 004, -064, NA, NA, 0, 0, 0.096, 0, NA, 0, 0, 0, 0.004, 0.1
kissat, 004, -064, 351, 0, 0, 0, 0.105, NA, 0, 0, 0, 0, 0.00, 0.105
or-tools, 004, -064, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.017, 0.136
chuffed, 004, -065, NA, NA, 0, 0, 0.107, 0, NA, 0, 0, 0, 0.004, 0.111
kissat, 004, -065, 351, 0, 0, 0, 0.115, NA, 0, 0, 0, 0, 0.00, 0.115
or-tools, 004, -065, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.017, 0.139
chuffed, 004, -066, NA, NA, 0, 0, 0.1, 0, NA, 0, 0, 0, 0.004, 0.10400000000000001
kissat, 004, -066, 351, 0, 0, 0, 0.1, NA, 0, 0, 0, 0, 0.00, 0.1
or-tools, 004, -066, NA, NA, 0, 0, 0.116, 0, NA, NA, 0, 0, 0.013, 0.129
chuffed, 004, -067, NA, NA, 0, 0, 0.098, 0, NA, 0, 0, 0, 0.004, 0.10200000000000001
kissat, 004, -067, 351, 0, 0, 0, 0.103, NA, 0, 0, 0, 0, 0.00, 0.103
or-tools, 004, -067, NA, NA, 0, 0, 0.135, 0, NA, NA, 0, 0, 0.014, 0.14900000000000002
chuffed, 004, -068, NA, NA, 0, 0, 0.11, 0, NA, 0, 0, 0, 0.004, 0.114
kissat, 004, -068, 351, 0, 0, 0, 0.1, NA, 0, 0, 0, 0, 0.00, 0.1
or-tools, 004, -068, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.018, 0.142
chuffed, 004, -069, NA, NA, 0, 0, 0.104, 0, NA, 0, 0, 0, 0.003, 0.107
kissat, 004, -069, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, -069, NA, NA, 0, 0, 0.113, 0, NA, NA, 0, 0, 0.021, 0.134
chuffed, 004, -070, NA, NA, 0, 0, 0.106, 0, NA, 0, 0, 0, 0.005, 0.111
kissat, 004, -070, 351, 0, 0, 0, 0.126, NA, 0, 0, 0, 0, 0.00, 0.126
or-tools, 004, -070, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.02, 0.148
chuffed, 004, -071, NA, NA, 0, 0, 0.101, 0, NA, 0, 0, 0, 0.002, 0.10300000000000001
kissat, 004, -071, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, -071, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.02, 0.13899999999999998
chuffed, 004, -072, NA, NA, 0, 0, 0.095, 0, NA, 0, 0, 0, 0.004, 0.099
kissat, 004, -072, 351, 0, 0, 0, 0.107, NA, 0, 0, 0, 0, 0.00, 0.107
or-tools, 004, -072, NA, NA, 0, 0, 0.11, 0, NA, NA, 0, 0, 0.019, 0.129
chuffed, 004, -073, NA, NA, 0, 0, 0.098, 0, NA, 0, 0, 0, 0.003, 0.101
kissat, 004, -073, 351, 0, 0, 0, 0.102, NA, 0, 0, 0, 0, 0.00, 0.102
or-tools, 004, -073, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.018, 0.13999999999999999
chuffed, 004, -074, NA, NA, 0, 0, 0.1, 0, NA, 0, 0, 0, 0.003, 0.10300000000000001
kissat, 004, -074, 351, 0, 0, 0, 0.104, NA, 0, 0, 0, 0, 0.00, 0.104
or-tools, 004, -074, NA, NA, 0, 0, 0.113, 0, NA, NA, 0, 0, 0.016, 0.129
chuffed, 004, -075, NA, NA, 0, 0, 0.102, 0, NA, 0, 0, 0, 0.003, 0.105
kissat, 004, -075, 351, 0, 0, 0, 0.107, NA, 0, 0, 0, 0, 0.00, 0.107
or-tools, 004, -075, NA, NA, 0, 0, 0.112, 0, NA, NA, 0, 0, 0.015, 0.127
chuffed, 004, -076, NA, NA, 0, 0, 0.099, 0, NA, 0, 0, 0, 0.003, 0.10200000000000001
kissat, 004, -076, 351, 0, 0, 0, 0.111, NA, 0, 0, 0, 0, 0.00, 0.111
or-tools, 004, -076, NA, NA, 0, 0, 0.102, 0, NA, NA, 0, 0, 0.014, 0.11599999999999999
chuffed, 004, -077, NA, NA, 0, 0, 0.103, 0, NA, 0, 0, 0, 0.004, 0.107
kissat, 004, -077, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, -077, NA, NA, 0, 0, 0.098, 0, NA, NA, 0, 0, 0.013, 0.111
chuffed, 004, -078, NA, NA, 0, 0, 0.111, 0, NA, 0, 0, 0, 0.004, 0.115
kissat, 004, -078, 351, 0, 0, 0, 0.124, NA, 0, 0, 0, 0, 0.00, 0.124
or-tools, 004, -078, NA, NA, 0, 0, 0.095, 0, NA, NA, 0, 0, 0.015, 0.11
chuffed, 004, -079, NA, NA, 0, 0, 0.098, 0, NA, 0, 0, 0, 0.004, 0.10200000000000001
kissat, 004, -079, 351, 0, 0, 0, 0.109, NA, 0, 0, 0, 0, 0.00, 0.109
or-tools, 004, -079, NA, NA, 0, 0, 0.094, 0, NA, NA, 0, 0, 0.014, 0.108
chuffed, 004, -080, NA, NA, 0, 0, 0.098, 0, NA, 0, 0, 0, 0.004, 0.10200000000000001
kissat, 004, -080, 351, 0, 0, 0, 0.102, NA, 0, 0, 0, 0, 0.00, 0.102
or-tools, 004, -080, NA, NA, 0, 0, 0.111, 0, NA, NA, 0, 0, 0.014, 0.125
chuffed, 004, -081, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.003, 0.1
kissat, 004, -081, 351, 0, 0, 0, 0.107, NA, 0, 0, 0, 0, 0.00, 0.107
or-tools, 004, -081, NA, NA, 0, 0, 0.108, 0, NA, NA, 0, 0, 0.014, 0.122
chuffed, 004, -082, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.004, 0.101
kissat, 004, -082, 351, 0, 0, 0, 0.112, NA, 0, 0, 0, 0, 0.00, 0.112
or-tools, 004, -082, NA, NA, 0, 0, 0.111, 0, NA, NA, 0, 0, 0.013, 0.124
chuffed, 004, -083, NA, NA, 0, 0, 0.106, 0, NA, 0, 0, 0, 0.003, 0.109
kissat, 004, -083, 351, 0, 0, 0, 0.117, NA, 0, 0, 0, 0, 0.00, 0.117
or-tools, 004, -083, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.015, 0.137
chuffed, 004, -084, NA, NA, 0, 0, 0.101, 0, NA, 0, 0, 0, 0.004, 0.10500000000000001
kissat, 004, -084, 351, 0, 0, 0, 0.102, NA, 0, 0, 0, 0, 0.00, 0.102
or-tools, 004, -084, NA, NA, 0, 0, 0.121, 0, NA, NA, 0, 0, 0.015, 0.136
chuffed, 004, -085, NA, NA, 0, 0, 0.094, 0, NA, 0, 0, 0, 0.003, 0.097
kissat, 004, -085, 351, 0, 0, 0, 0.115, NA, 0, 0, 0, 0, 0.00, 0.115
or-tools, 004, -085, NA, NA, 0, 0, 0.114, 0, NA, NA, 0, 0, 0.013, 0.127
chuffed, 004, -086, NA, NA, 0, 0, 0.092, 0, NA, 0, 0, 0, 0.004, 0.096
kissat, 004, -086, 351, 0, 0, 0, 0.105, NA, 0, 0, 0, 0, 0.00, 0.105
or-tools, 004, -086, NA, NA, 0, 0, 0.113, 0, NA, NA, 0, 0, 0.013, 0.126
chuffed, 004, -087, NA, NA, 0, 0, 0.1, 0, NA, 0, 0, 0, 0.004, 0.10400000000000001
kissat, 004, -087, 351, 0, 0, 0, 0.099, NA, 0, 0, 0, 0, 0.00, 0.099
or-tools, 004, -087, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.016, 0.14300000000000002
chuffed, 004, -088, NA, NA, 0, 0, 0.099, 0, NA, 0, 0, 0, 0.004, 0.10300000000000001
kissat, 004, -088, 351, 0, 0, 0, 0.103, NA, 0, 0, 0, 0, 0.00, 0.103
or-tools, 004, -088, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.015, 0.14200000000000002
chuffed, 004, -089, NA, NA, 0, 0, 0.096, 0, NA, 0, 0, 0, 0.004, 0.1
kissat, 004, -089, 351, 0, 0, 0, 0.102, NA, 0, 0, 0, 0, 0.00, 0.102
or-tools, 004, -089, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.014, 0.131
chuffed, 004, -090, NA, NA, 0, 0, 0.106, 0, NA, 0, 0, 0, 0.003, 0.109
kissat, 004, -090, 351, 0, 0, 0, 0.106, NA, 0, 0, 0, 0, 0.00, 0.106
or-tools, 004, -090, NA, NA, 0, 0, 0.136, 0, NA, NA, 0, 0, 0.014, 0.15000000000000002
chuffed, 004, -091, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.004, 0.101
kissat, 004, -091, 351, 0, 0, 0, 0.117, NA, 0, 0, 0, 0, 0.00, 0.117
or-tools, 004, -091, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.014, 0.14
chuffed, 004, -092, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.006, 0.10300000000000001
kissat, 004, -092, 351, 0, 0, 0, 0.112, NA, 0, 0, 0, 0, 0.00, 0.112
or-tools, 004, -092, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.017, 0.14400000000000002
chuffed, 004, -093, NA, NA, 0, 0, 0.108, 0, NA, 0, 0, 0, 0.004, 0.112
kissat, 004, -093, 351, 0, 0, 0, 0.105, NA, 0, 0, 0, 0, 0.00, 0.105
or-tools, 004, -093, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.017, 0.139
chuffed, 004, -094, NA, NA, 0, 0, 0.098, 0, NA, 0, 0, 0, 0.004, 0.10200000000000001
kissat, 004, -094, 351, 0, 0, 0, 0.105, NA, 0, 0, 0, 0, 0.00, 0.105
or-tools, 004, -094, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.016, 0.14600000000000002
chuffed, 004, -095, NA, NA, 0, 0, 0.109, 0, NA, 0, 0, 0, 0.005, 0.114
kissat, 004, -095, 351, 0, 0, 0, 0.104, NA, 0, 0, 0, 0, 0.00, 0.104
or-tools, 004, -095, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.014, 0.14400000000000002
chuffed, 004, -096, NA, NA, 0, 0, 0.11, 0, NA, 0, 0, 0, 0.004, 0.114
kissat, 004, -096, 351, 0, 0, 0, 0.101, NA, 0, 0, 0, 0, 0.00, 0.101
or-tools, 004, -096, NA, NA, 0, 0, 0.114, 0, NA, NA, 0, 0, 0.014, 0.128
chuffed, 004, -097, NA, NA, 0, 0, 0.11, 0, NA, 0, 0, 0, 0.005, 0.115
kissat, 004, -097, 351, 0, 0, 0, 0.114, NA, 0, 0, 0, 0, 0.00, 0.114
or-tools, 004, -097, NA, NA, 0, 0, 0.116, 0, NA, NA, 0, 0, 0.014, 0.13
chuffed, 004, -098, NA, NA, 0, 0, 0.106, 0, NA, 0, 0, 0, 0.004, 0.11
kissat, 004, -098, 351, 0, 0, 0, 0.106, NA, 0, 0, 0, 0, 0.00, 0.106
or-tools, 004, -098, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.017, 0.14100000000000001
chuffed, 004, -099, NA, NA, 0, 0, 0.099, 0, NA, 0, 0, 0, 0.004, 0.10300000000000001
kissat, 004, -099, 351, 0, 0, 0, 0.105, NA, 0, 0, 0, 0, 0.00, 0.105
or-tools, 004, -099, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.019, 0.141
chuffed, 004, -100, NA, NA, 0, 0, 0.11, 0, NA, 0, 0, 0, 0.004, 0.114
kissat, 004, -100, 351, 0, 0, 0, 0.11, NA, 0, 0, 0, 0, 0.00, 0.11
or-tools, 004, -100, NA, NA, 0, 0, 0.118, 0, NA, NA, 0, 0, 0.016, 0.134
or-tools, 004, 0000, NA, NA, 0, 0, 0.269, 2072, NA, NA, 0, 0, 0.542, 0.811
or-tools, 004, 0001, NA, NA, 0, 0, 0.287, 2672, NA, NA, 0, 0, 0.577, 0.8639999999999999
or-tools, 004, 0002, NA, NA, 0, 0, 0.275, 4598, NA, NA, 0, 0, 0.61, 0.885
kissat, 004, 0003, 532129, 9002, 0, 0, 0.81, NA, 0, 847543, 1, 0, 56.96, 57.77
or-tools, 004, 0003, NA, NA, 0, 0, 0.285, 302480, NA, NA, 1, 0, 30.273, 30.558
or-tools, 004, 0004, NA, NA, 0, 0, 0.265, 2791, NA, NA, 0, 0, 0.507, 0.772
or-tools, 004, 0005, NA, NA, 0, 0, 0.284, 6821, NA, NA, 0, 0, 0.732, 1.016
or-tools, 004, 0006, NA, NA, 0, 0, 0.278, 4764, NA, NA, 0, 0, 0.679, 0.9570000000000001
or-tools, 004, 0007, NA, NA, 0, 0, 0.28, 3590, NA, NA, 0, 0, 0.609, 0.889
or-tools, 004, 0008, NA, NA, 0, 0, 0.282, 2799, NA, NA, 0, 0, 0.505, 0.7869999999999999
or-tools, 004, 0009, NA, NA, 0, 0, 0.282, 624, NA, NA, 0, 0, 0.278, 0.56
or-tools, 004, 0010, NA, NA, 0, 0, 0.29, 582, NA, NA, 0, 0, 0.252, 0.542
or-tools, 004, 0011, NA, NA, 0, 0, 0.279, 419, NA, NA, 0, 0, 0.232, 0.511
or-tools, 004, 0012, NA, NA, 0, 0, 0.266, 444, NA, NA, 0, 0, 0.292, 0.558
or-tools, 004, 0013, NA, NA, 0, 0, 0.282, 576, NA, NA, 0, 0, 0.284, 0.566
chuffed, 004, 0014, NA, NA, 0, 0, 0.17, 14447855, NA, 15968971, 0, 0, 1629.150, 1629.3200000000002
kissat, 004, 0014, 456270, 8602, 0, 0, 0.825, NA, 0, 7505887, 0, 0, 855.84, 856.6650000000001
or-tools, 004, 0014, NA, NA, 0, 0, 0.198, 543, NA, NA, 0, 0, 0.179, 0.377
chuffed, 004, 0015, NA, NA, 0, 0, 0.182, 2939345, NA, 3294359, 0, 0, 310.465, 310.647
kissat, 004, 0015, 448099, 8544, 0, 0, 0.832, NA, 0, 2009686, 0, 0, 216.34, 217.172
or-tools, 004, 0015, NA, NA, 0, 0, 0.171, 131, NA, NA, 0, 0, 0.167, 0.338
chuffed, 004, 0016, NA, NA, 0, 0, 0.171, 1053828, NA, 1185459, 0, 0, 106.737, 106.908
kissat, 004, 0016, 439849, 8486, 0, 0, 0.743, NA, 0, 323142, 0, 0, 31.37, 32.113
or-tools, 004, 0016, NA, NA, 0, 0, 0.155, 43, NA, NA, 0, 0, 0.167, 0.322
chuffed, 004, 0017, NA, NA, 0, 0, 0.175, 303738, NA, 342143, 0, 0, 24.602, 24.777
kissat, 004, 0017, 423712, 8360, 0, 0, 0.793, NA, 0, 168182, 0, 0, 14.57, 15.363
or-tools, 004, 0017, NA, NA, 0, 0, 0.164, 4, NA, NA, 0, 0, 0.16, 0.324
chuffed, 004, 0018, NA, NA, 0, 0, 0.171, 133898, NA, 153511, 0, 0, 11.095, 11.266
kissat, 004, 0018, 408004, 8243, 0, 0, 0.801, NA, 0, 70517, 0, 0, 6.75, 7.551
or-tools, 004, 0018, NA, NA, 0, 0, 0.165, 1, NA, NA, 0, 0, 0.168, 0.333
chuffed, 004, 0019, NA, NA, 0, 0, 0.184, 76337, NA, 85120, 0, 0, 5.630, 5.814
kissat, 004, 0019, 374417, 7925, 0, 0, 0.729, NA, 0, 43000, 0, 0, 4.07, 4.799
or-tools, 004, 0019, NA, NA, 0, 0, 0.175, 1, NA, NA, 0, 0, 0.179, 0.354
chuffed, 004, 0020, NA, NA, 0, 0, 0.183, 16403, NA, 18334, 0, 0, 0.916, 1.099
kissat, 004, 0020, 328801, 7447, 0, 0, 0.679, NA, 0, 14560, 0, 0, 1.74, 2.419
or-tools, 004, 0020, NA, NA, 0, 0, 0.184, 0, NA, NA, 0, 0, 0.242, 0.426
chuffed, 004, 0021, NA, NA, 0, 0, 0.19, 1832, NA, 2128, 0, 0, 0.086, 0.276
kissat, 004, 0021, 241495, 6377, 0, 0, 0.549, NA, 0, 4011, 0, 0, 0.33, 0.879
or-tools, 004, 0021, NA, NA, 0, 0, 0.185, 1, NA, NA, 0, 0, 0.198, 0.383
chuffed, 004, 0022, NA, NA, 0, 0, 0.189, 346, NA, 376, 0, 0, 0.015, 0.20400000000000001
kissat, 004, 0022, 105230, 4208, 0, 0, 0.494, NA, 0, 534, 0, 0, 0.06, 0.554
or-tools, 004, 0022, NA, NA, 0, 0, 0.197, 1, NA, NA, 0, 0, 0.146, 0.34299999999999997
chuffed, 004, 0023, NA, NA, 0, 0, 0.166, 0, NA, 0, 0, 0, 0.004, 0.17
kissat, 004, 0023, 39, 0, 0, 0, 0.173, NA, 0, 0, 0, 0, 0.00, 0.173
or-tools, 004, 0023, NA, NA, 0, 0, 0.169, 0, NA, NA, 0, 0, 0.014, 0.18300000000000002
chuffed, 004, 0024, NA, NA, 0, 0, 0.176, 0, NA, 0, 0, 0, 0.003, 0.179
kissat, 004, 0024, 39, 0, 0, 0, 0.166, NA, 0, 0, 0, 0, 0.00, 0.166
or-tools, 004, 0024, NA, NA, 0, 0, 0.179, 0, NA, NA, 0, 0, 0.014, 0.193
chuffed, 004, 0025, NA, NA, 0, 0, 0.164, 0, NA, 0, 0, 0, 0.003, 0.167
kissat, 004, 0025, 39, 0, 0, 0, 0.172, NA, 0, 0, 0, 0, 0.00, 0.172
or-tools, 004, 0025, NA, NA, 0, 0, 0.17, 0, NA, NA, 0, 0, 0.019, 0.189
chuffed, 004, 0026, NA, NA, 0, 0, 0.168, 0, NA, 0, 0, 0, 0.004, 0.17200000000000001
kissat, 004, 0026, 39, 0, 0, 0, 0.169, NA, 0, 0, 0, 0, 0.00, 0.169
or-tools, 004, 0026, NA, NA, 0, 0, 0.175, 0, NA, NA, 0, 0, 0.013, 0.188
chuffed, 004, 0027, NA, NA, 0, 0, 0.172, 0, NA, 0, 0, 0, 0.003, 0.175
kissat, 004, 0027, 39, 0, 0, 0, 0.162, NA, 0, 0, 0, 0, 0.00, 0.162
or-tools, 004, 0027, NA, NA, 0, 0, 0.208, 0, NA, NA, 0, 0, 0.016, 0.22399999999999998
chuffed, 004, 0028, NA, NA, 0, 0, 0.166, 0, NA, 0, 0, 0, 0.003, 0.169
kissat, 004, 0028, 39, 0, 0, 0, 0.163, NA, 0, 0, 0, 0, 0.00, 0.163
or-tools, 004, 0028, NA, NA, 0, 0, 0.186, 0, NA, NA, 0, 0, 0.018, 0.204
chuffed, 004, 0029, NA, NA, 0, 0, 0.159, 0, NA, 0, 0, 0, 0.002, 0.161
kissat, 004, 0029, 39, 0, 0, 0, 0.176, NA, 0, 0, 0, 0, 0.00, 0.176
or-tools, 004, 0029, NA, NA, 0, 0, 0.201, 0, NA, NA, 0, 0, 0.015, 0.21600000000000003
chuffed, 004, 0030, NA, NA, 0, 0, 0.167, 0, NA, 0, 0, 0, 0.003, 0.17
kissat, 004, 0030, 39, 0, 0, 0, 0.186, NA, 0, 0, 0, 0, 0.00, 0.186
or-tools, 004, 0030, NA, NA, 0, 0, 0.205, 0, NA, NA, 0, 0, 0.012, 0.217
chuffed, 004, 0031, NA, NA, 0, 0, 0.156, 0, NA, 0, 0, 0, 0.003, 0.159
kissat, 004, 0031, 39, 0, 0, 0, 0.17, NA, 0, 0, 0, 0, 0.00, 0.17
or-tools, 004, 0031, NA, NA, 0, 0, 0.189, 0, NA, NA, 0, 0, 0.015, 0.20400000000000001
chuffed, 004, 0032, NA, NA, 0, 0, 0.164, 0, NA, 0, 0, 0, 0.003, 0.167
kissat, 004, 0032, 39, 0, 0, 0, 0.176, NA, 0, 0, 0, 0, 0.00, 0.176
or-tools, 004, 0032, NA, NA, 0, 0, 0.207, 0, NA, NA, 0, 0, 0.015, 0.22199999999999998
chuffed, 004, 0033, NA, NA, 0, 0, 0.164, 0, NA, 0, 0, 0, 0.003, 0.167
kissat, 004, 0033, 39, 0, 0, 0, 0.176, NA, 0, 0, 0, 0, 0.00, 0.176
or-tools, 004, 0033, NA, NA, 0, 0, 0.193, 0, NA, NA, 0, 0, 0.014, 0.20700000000000002
chuffed, 004, 0034, NA, NA, 0, 0, 0.16, 0, NA, 0, 0, 0, 0.003, 0.163
kissat, 004, 0034, 39, 0, 0, 0, 0.178, NA, 0, 0, 0, 0, 0.00, 0.178
or-tools, 004, 0034, NA, NA, 0, 0, 0.189, 0, NA, NA, 0, 0, 0.013, 0.202
chuffed, 004, 0035, NA, NA, 0, 0, 0.168, 0, NA, 0, 0, 0, 0.004, 0.17200000000000001
kissat, 004, 0035, 39, 0, 0, 0, 0.176, NA, 0, 0, 0, 0, 0.00, 0.176
or-tools, 004, 0035, NA, NA, 0, 0, 0.199, 0, NA, NA, 0, 0, 0.011, 0.21000000000000002
chuffed, 004, 0036, NA, NA, 0, 0, 0.168, 0, NA, 0, 0, 0, 0.003, 0.171
kissat, 004, 0036, 39, 0, 0, 0, 0.172, NA, 0, 0, 0, 0, 0.00, 0.172
or-tools, 004, 0036, NA, NA, 0, 0, 0.179, 0, NA, NA, 0, 0, 0.013, 0.192
chuffed, 004, 0037, NA, NA, 0, 0, 0.17, 0, NA, 0, 0, 0, 0.004, 0.17400000000000002
kissat, 004, 0037, 39, 0, 0, 0, 0.181, NA, 0, 0, 0, 0, 0.00, 0.181
or-tools, 004, 0037, NA, NA, 0, 0, 0.207, 0, NA, NA, 0, 0, 0.014, 0.221
chuffed, 004, 0038, NA, NA, 0, 0, 0.166, 0, NA, 0, 0, 0, 0.003, 0.169
kissat, 004, 0038, 39, 0, 0, 0, 0.156, NA, 0, 0, 0, 0, 0.00, 0.156
or-tools, 004, 0038, NA, NA, 0, 0, 0.204, 0, NA, NA, 0, 0, 0.013, 0.217
chuffed, 004, 0039, NA, NA, 0, 0, 0.162, 0, NA, 0, 0, 0, 0.004, 0.166
kissat, 004, 0039, 39, 0, 0, 0, 0.158, NA, 0, 0, 0, 0, 0.00, 0.158
or-tools, 004, 0039, NA, NA, 0, 0, 0.177, 0, NA, NA, 0, 0, 0.014, 0.191
chuffed, 004, 0040, NA, NA, 0, 0, 0.165, 0, NA, 0, 0, 0, 0.003, 0.168
kissat, 004, 0040, 39, 0, 0, 0, 0.156, NA, 0, 0, 0, 0, 0.00, 0.156
or-tools, 004, 0040, NA, NA, 0, 0, 0.176, 0, NA, NA, 0, 0, 0.012, 0.188
chuffed, 004, 0041, NA, NA, 0, 0, 0.166, 0, NA, 0, 0, 0, 0.004, 0.17
kissat, 004, 0041, 39, 0, 0, 0, 0.16, NA, 0, 0, 0, 0, 0.00, 0.16
or-tools, 004, 0041, NA, NA, 0, 0, 0.167, 0, NA, NA, 0, 0, 0.01, 0.17700000000000002
chuffed, 004, 0042, NA, NA, 0, 0, 0.16, 0, NA, 0, 0, 0, 0.003, 0.163
kissat, 004, 0042, 39, 0, 0, 0, 0.157, NA, 0, 0, 0, 0, 0.00, 0.157
or-tools, 004, 0042, NA, NA, 0, 0, 0.169, 0, NA, NA, 0, 0, 0.011, 0.18000000000000002
chuffed, 004, 0043, NA, NA, 0, 0, 0.159, 0, NA, 0, 0, 0, 0.003, 0.162
kissat, 004, 0043, 39, 0, 0, 0, 0.159, NA, 0, 0, 0, 0, 0.00, 0.159
or-tools, 004, 0043, NA, NA, 0, 0, 0.141, 0, NA, NA, 0, 0, 0.012, 0.153
chuffed, 004, 0044, NA, NA, 0, 0, 0.166, 0, NA, 0, 0, 0, 0.004, 0.17
kissat, 004, 0044, 39, 0, 0, 0, 0.156, NA, 0, 0, 0, 0, 0.00, 0.156
or-tools, 004, 0044, NA, NA, 0, 0, 0.159, 0, NA, NA, 0, 0, 0.013, 0.17200000000000001
chuffed, 004, 0045, NA, NA, 0, 0, 0.163, 0, NA, 0, 0, 0, 0.003, 0.166
kissat, 004, 0045, 39, 0, 0, 0, 0.162, NA, 0, 0, 0, 0, 0.00, 0.162
or-tools, 004, 0045, NA, NA, 0, 0, 0.149, 0, NA, NA, 0, 0, 0.013, 0.162
chuffed, 004, 0046, NA, NA, 0, 0, 0.165, 0, NA, 0, 0, 0, 0.003, 0.168
kissat, 004, 0046, 43, 6, 0, 0, 0.154, NA, 0, 0, 0, 0, 0.00, 0.154
or-tools, 004, 0046, NA, NA, 0, 0, 0.158, 0, NA, NA, 0, 0, 0.013, 0.171
chuffed, 004, 0047, NA, NA, 0, 0, 0.156, 0, NA, 0, 0, 0, 0.002, 0.158
kissat, 004, 0047, 40, 3, 0, 0, 0.149, NA, 0, 0, 0, 0, 0.00, 0.149
or-tools, 004, 0047, NA, NA, 0, 0, 0.14, 0, NA, NA, 0, 0, 0.011, 0.15100000000000002
chuffed, 004, 0048, NA, NA, 0, 0, 0.158, 0, NA, 0, 0, 0, 0.004, 0.162
kissat, 004, 0048, 38, 0, 0, 0, 0.15, NA, 0, 0, 0, 0, 0.00, 0.15
or-tools, 004, 0048, NA, NA, 0, 0, 0.176, 0, NA, NA, 0, 0, 0.014, 0.19
chuffed, 004, 0049, NA, NA, 0, 0, 0.144, 0, NA, 0, 0, 0, 0.004, 0.148
kissat, 004, 0049, 39, 0, 0, 0, 0.136, NA, 0, 0, 0, 0, 0.00, 0.136
or-tools, 004, 0049, NA, NA, 0, 0, 0.161, 0, NA, NA, 0, 0, 0.014, 0.17500000000000002
chuffed, 004, 0050, NA, NA, 0, 0, 0.142, 0, NA, 0, 0, 0, 0.003, 0.145
kissat, 004, 0050, 39, 0, 0, 0, 0.139, NA, 0, 0, 0, 0, 0.00, 0.139
or-tools, 004, 0050, NA, NA, 0, 0, 0.179, 0, NA, NA, 0, 0, 0.016, 0.195
chuffed, 004, 0051, NA, NA, 0, 0, 0.143, 0, NA, 0, 0, 0, 0.003, 0.146
kissat, 004, 0051, 39, 0, 0, 0, 0.137, NA, 0, 0, 0, 0, 0.00, 0.137
or-tools, 004, 0051, NA, NA, 0, 0, 0.17, 0, NA, NA, 0, 0, 0.011, 0.18100000000000002
chuffed, 004, 0052, NA, NA, 0, 0, 0.138, 0, NA, 0, 0, 0, 0.004, 0.14200000000000002
kissat, 004, 0052, 39, 0, 0, 0, 0.14, NA, 0, 0, 0, 0, 0.00, 0.14
or-tools, 004, 0052, NA, NA, 0, 0, 0.164, 0, NA, NA, 0, 0, 0.012, 0.17600000000000002
chuffed, 004, 0053, NA, NA, 0, 0, 0.131, 0, NA, 0, 0, 0, 0.003, 0.134
kissat, 004, 0053, 39, 0, 0, 0, 0.147, NA, 0, 0, 0, 0, 0.00, 0.147
or-tools, 004, 0053, NA, NA, 0, 0, 0.159, 0, NA, NA, 0, 0, 0.013, 0.17200000000000001
chuffed, 004, 0054, NA, NA, 0, 0, 0.145, 0, NA, 0, 0, 0, 0.003, 0.148
kissat, 004, 0054, 39, 0, 0, 0, 0.141, NA, 0, 0, 0, 0, 0.00, 0.141
or-tools, 004, 0054, NA, NA, 0, 0, 0.17, 0, NA, NA, 0, 0, 0.014, 0.18400000000000002
chuffed, 004, 0055, NA, NA, 0, 0, 0.131, 0, NA, 0, 0, 0, 0.003, 0.134
kissat, 004, 0055, 39, 0, 0, 0, 0.132, NA, 0, 0, 0, 0, 0.00, 0.132
or-tools, 004, 0055, NA, NA, 0, 0, 0.166, 0, NA, NA, 0, 0, 0.015, 0.181
chuffed, 004, 0056, NA, NA, 0, 0, 0.14, 0, NA, 0, 0, 0, 0.003, 0.14300000000000002
kissat, 004, 0056, 39, 0, 0, 0, 0.139, NA, 0, 0, 0, 0, 0.00, 0.139
